reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
のぶ山(20),https://tabelog.com/rvwr/000134429/,1,ベッカライ 徳多朗 元石川本店,神奈川県横浜市青葉区元石川町6300-7 ,"パン、パン・サンドイッチ（その他）、カフェ
",-,火・水・木,,"￥1,000～￥1,999",～￥999,3.71
のぶ山(20),https://tabelog.com/rvwr/000134429/,2,馳走三昧 大丸東京店,東京都千代田区丸の内1-9-1 大丸東京店 12F,"バイキング
",-,不定休(大丸東京店に準ずる)　1月1日は大丸休館日　,http://www.create-restaurants.co.jp/shop/index.php?controller=FrontCrShop&action=shop_show&id=675,"￥3,000～￥3,999","￥2,000～￥2,999",3.29
のぶ山(20),https://tabelog.com/rvwr/000134429/,3,ポワンエリーニュ,東京都千代田区丸の内1-5-1 新丸の内ビルディング B1F,"パン、ビストロ、カフェ
",03-5222-7005,無休（新丸ビルに準ずる）年末年始は元旦のみお休みさせていただきます。,https://www.point-et-ligne.com/,"￥4,000～￥4,999","￥1,000～￥1,999",3.79
のぶ山(20),https://tabelog.com/rvwr/000134429/,4,独楽寿司 永山店,東京都多摩市乞田1323-1 ,"回転寿司、寿司、居酒屋
",-,無休,https://komasushi.com/,"￥3,000～￥3,999","￥1,000～￥1,999",3.30
のぶ山(20),https://tabelog.com/rvwr/000134429/,5,かごの屋 多摩センター駅前店,東京都多摩市落合1-2-1 ,"和食（その他）、しゃぶしゃぶ、バイキング
",-,なし※臨時休業日を取る場合がございます。年末年始、お盆、大型連休は通常と異なる場合がございます。詳細は店舗にご確認下さい,https://kagonoya.food-kr.com,"￥3,000～￥3,999","￥1,000～￥1,999",3.05
のぶ山(20),https://tabelog.com/rvwr/000134429/,6,そば 俺のだし GINZA5,東京都中央区銀座5-1 銀座ファイブ B1F,"そば、天ぷら、居酒屋
",03-6274-6894,不定休,https://www.oreno.co.jp/restaurant/soba_ginza5,"￥2,000～￥2,999",～￥999,3.49
のぶ山(20),https://tabelog.com/rvwr/000134429/,7,承知の助 多摩境店,東京都町田市小山ヶ丘5-1-1 ,"寿司、回転寿司、魚介料理・海鮮料理
",-,年中無休,https://www.rdcgroup.co.jp/gattenbrand/g_syouchi/,"￥1,000～￥1,999","￥1,000～￥1,999",3.22
のぶ山(20),https://tabelog.com/rvwr/000134429/,8,一汁三にぼし 裏不如帰,東京都渋谷区幡ヶ谷2-47-12 ,"ラーメン
",-,月曜～水曜・金曜～日曜（木曜日のみ営業）,,～￥999,"￥1,000～￥1,999",3.63
のぶ山(20),https://tabelog.com/rvwr/000134429/,9,さかい珈琲 町田多摩境店,東京都町田市小山ヶ丘5-1-2 ,"カフェ、喫茶店
",-,無休(年始のみ休業),http://www.sakaicoffee.jp/store/machidatamasakai/,"￥1,000～￥1,999","￥1,000～￥1,999",3.09
のぶ山(20),https://tabelog.com/rvwr/000134429/,10,錦堂,東京都町田市原町田6-6-14 ,"ラーメン、つけ麺
",-,,,～￥999,～￥999,3.16
