reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,1,茶菓 はなむけ,岩手県盛岡市中ノ橋通1-9 盛岡バスセンター東棟 1F,"和菓子、ソフトクリーム、カフェ
",-,火曜日,,-,～￥999,-
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,2,開運橋通 ふじ原,岩手県盛岡市開運橋通り1-41 佐藤ビル 1F,"ラーメン
",-,日曜日※祝日前日は営業,,"￥1,000～￥1,999","￥1,000～￥1,999",3.39
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,3,福田パン 中ノ橋店,岩手県盛岡市中ノ橋通1-9-22 盛岡バスセンター 東棟 1F,"パン
",-,火曜日,,～￥999,～￥999,3.00
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,4,GREAT BURGER MASACHANG 盛岡店,岩手県盛岡市中ノ橋通1-9 ,"ハンバーガー
",-,お盆⁡、年末年始,,-,-,3.06
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,5,ユキ アカリ,岩手県二戸郡一戸町奥中山字西田子662-1 ,"アイスクリーム
",-,火曜日,,-,～￥999,3.35
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,6,TiG misato,秋田県仙北郡美郷町六郷字西高方町102-60 ,"アイスクリーム、スイーツ（その他）
",-,木曜日,,-,～￥999,3.08
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,7,生はちみつ食パン ローズメイ 盛岡店,岩手県盛岡市本宮4-1-10 ,"パン
",-,水曜日,https://www.rosemay.co.jp/bread/,-,～￥999,3.07
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,8,うどん いっしゅん,岩手県盛岡市本宮荒屋40-6 盛岡市中央公園,"うどん
",-,無休,,-,～￥999,3.12
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,9,ドーネル 河南店,岩手県宮古市磯鶏3-3-22 ,"ケーキ、パン
",-,無休,http://www.dounel.co.jp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.13
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,10,釜揚げ屋,岩手県下閉伊郡山田町山田4-5-1 ,"うどん、おにぎり、ソフトクリーム
",-,月曜,http://kamaageya.kawasai.net,-,～￥999,3.33
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,11,中華料理 SAKURA,岩手県盛岡市八幡町3-16 プラスビルⅡ 2F,"中華料理
",-,木曜日,,"￥4,000～￥4,999","￥1,000～￥1,999",3.11
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,12,BAKERY MAaLo,岩手県陸前高田市気仙町74-1 ,"パン、洋菓子（その他）、カフェ
",-,火曜日,,-,～￥999,3.12
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,13,MAKOTOYA CAFE,岩手県陸前高田市気仙町字土手影309 陸前高田ワタミオーガニックランド,"ハンバーガー、カフェ、ソフトクリーム
",-,,,-,～￥999,3.11
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,14,フライパン,岩手県陸前高田市米崎町字樋の口63-2 ,"カフェ、洋食、カレーライス
",-,金曜日、第２，４月曜日,http://fryingpan.jp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.16
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,15,産まれたてのライオン 盛岡店,岩手県盛岡市西見前15-136 ,"パン
",-,第2・4水曜日,https://newbaby-pan.com/,-,～￥999,3.12
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,16,焼肉 胡蝶,岩手県盛岡市菜園1-11-11 ホテルロイヤル盛岡 2F,"焼肉
",-,月曜日,https://kocho-morioka.jp,"￥6,000～￥7,999","￥1,000～￥1,999",3.11
さすらいの食べ歩き人(946),https://tabelog.com/rvwr/000130755/,17,sunnys cafe,岩手県盛岡市本宮荒屋40-6 盛岡市中央公園 BeBA TERRACE,"カフェ、パスタ、パンケーキ
",019-635-5570,不定休,https://bebaterrace.com/facility/facility_e_1/,-,"￥1,000～￥1,999",3.08
