reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,1,大門かしらや,北海道函館市東雲町17-4 ,"焼きとん
",-,日曜・祝日,,"￥1,000～￥1,999",-,3.33
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,2,まつ本,北海道函館市松風町3-20 ,"天丼・天重、天ぷら
",-,無休,http://www.hakobura.jp/db/db-food/2010/11/post-54.html,"￥4,000～￥4,999","￥1,000～￥1,999",3.43
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,3,常寿し,北海道函館市松風町10-16 ,"寿司
",-,日曜,,"￥6,000～￥7,999",-,3.29
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,4,函館麺屋 ゆうみん,北海道函館市若松町19-1 ,"ラーメン、餃子
",-,不定休,,"￥1,000～￥1,999",～￥999,3.30
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,5,赤から 五稜郭店,北海道函館市本町32-8 ,"居酒屋、焼肉、鍋（その他）
",-,年中無休※12/31、1/1のみお休み,,"￥2,000～￥2,999",-,3.02
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,6,ファイブスター 函館店,北海道函館市本通4丁目14-13 ,"バイキング
",-,無休,,"￥2,000～￥2,999","￥1,000～￥1,999",-
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,7,星龍軒,北海道函館市若松町7-3 ,"ラーメン、餃子、中華料理
",-,日曜日・月曜日,http://www.seiryuken.com,-,～￥999,3.59
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,8,ころぽっくる,北海道函館市本町25-11 五稜郭ビル2F,"魚介料理・海鮮料理
",-,日曜,,"￥4,000～￥4,999",-,3.03
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,9,函館麺や 一文字 函館本店,北海道函館市湯川町2-1-3 ,"ラーメン、つけ麺
",-,水曜日(他月2回不定休),http://www.ichi-monji.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.52
函館オヤジ(39),https://tabelog.com/rvwr/000203071/,10,きくよ食堂 本店,北海道函館市若松町11-15 ,"海鮮丼、魚介料理・海鮮料理、定食・食堂
",-,無休（元日除く）,http://www.hakodate-kikuyo.com,-,"￥1,000～￥1,999",3.50
