reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
doroboumenma(429),https://tabelog.com/rvwr/001933673/,1,豚どんちゃん 2号店,栃木県佐野市伊勢山町5-1 ,"サムギョプサル、韓国料理
",-,,http://tondonchan.com/,"￥1,000～￥1,999",-,3.05
doroboumenma(429),https://tabelog.com/rvwr/001933673/,2,麺家なりた,新潟県糸魚川市大町1-4-25 ,"定食・食堂、ラーメン
",-,月曜日・日曜日夜,,"￥1,000～￥1,999",～￥999,3.25
doroboumenma(429),https://tabelog.com/rvwr/001933673/,3,五代目食堂,岐阜県加茂郡坂祝町勝山1021-2 ,"定食・食堂、ホルモン
",-,水曜日休み月1回2連休します,,"￥3,000～￥3,999","￥1,000～￥1,999",3.51
doroboumenma(429),https://tabelog.com/rvwr/001933673/,4,味一番,秋田県横手市十文字町西上42-5 ,"ラーメン、焼きそば、中華麺（その他）
",-,年中無休,http://sky.geocities.jp/ryuuhou_1009/,～￥999,～￥999,3.14
doroboumenma(429),https://tabelog.com/rvwr/001933673/,5,創作肉バル 慶,神奈川県横浜市戸塚区戸塚町4118 ,"居酒屋、ダイニングバー
",-,無休,,"￥3,000～￥3,999",-,3.05
doroboumenma(429),https://tabelog.com/rvwr/001933673/,6,ショーグン バーガー 町田店,東京都町田市原町田6-11-14 菊甚ビル 1F,"ハンバーガー、ステーキ、カフェ
",042-850-9338,年末年始休業あり,https://shogun-burger.com,"￥1,000～￥1,999","￥1,000～￥1,999",3.41
doroboumenma(429),https://tabelog.com/rvwr/001933673/,7,酔愛菜,栃木県宇都宮市二荒町1-6 宇都宮屋台横丁,"中華料理
",-,無休,http://www.utsunomiya-yataiyokocho.com/04_ajisai.shtml,"￥2,000～￥2,999",-,3.05
doroboumenma(429),https://tabelog.com/rvwr/001933673/,8,美波,神奈川県横浜市中区末吉町3-56-1 ハウス伊勢佐木 1F,"韓国料理
",-,,,"￥1,000～￥1,999","￥1,000～￥1,999",3.06
doroboumenma(429),https://tabelog.com/rvwr/001933673/,9,青島食堂 東堀店,新潟県新潟市中央区東堀通1番町495 ,"ラーメン
",-,木曜日,http://www.aoshima-ramen.co.jp/,-,～￥999,3.52
doroboumenma(429),https://tabelog.com/rvwr/001933673/,10,レストランムッシュ,新潟県新潟市秋葉区新津本町2-7-5 ロイヤルコープ　2Ｆ,"フレンチ、ステーキ、ハンバーグ
",-,木曜,,-,"￥1,000～￥1,999",3.26
doroboumenma(429),https://tabelog.com/rvwr/001933673/,11,盛楼閣,岩手県盛岡市盛岡駅前通15-5 ワールドインＧＥＮプラザ　２Ｆ,"焼肉、冷麺、ホルモン
",-,無休,http://www.gen-plaza.com,"￥1,000～￥1,999","￥1,000～￥1,999",3.61
doroboumenma(429),https://tabelog.com/rvwr/001933673/,12,禄次,岐阜県高山市奥飛騨温泉郷平湯29 ,"割烹・小料理
",-,木曜日,,"￥2,000～￥2,999",-,3.16
doroboumenma(429),https://tabelog.com/rvwr/001933673/,13,おふくろラーメン,静岡県富士市北松野538-1 ,"ラーメン
",-,,,-,～￥999,3.13
doroboumenma(429),https://tabelog.com/rvwr/001933673/,14,飛騨天狗,岐阜県岐阜市長住町7-3 ,"ラーメン、定食・食堂
",-,日曜、祭日,,～￥999,～￥999,3.16
doroboumenma(429),https://tabelog.com/rvwr/001933673/,15,らーめん大吉,埼玉県比企郡吉見町大字久保田1737 道の駅 いちごの里よしみ笑天街内,"ラーメン、つけ麺
",-,不定休,http://www.yoshimi.or.jp/shoutengai.htm,-,～￥999,3.16
doroboumenma(429),https://tabelog.com/rvwr/001933673/,16,ラーメンショップ 岡津町店,神奈川県横浜市泉区岡津町242 岡津IKビル 1F,"ラーメン、そば、カレーライス
",-,水曜日,,～￥999,～￥999,3.29
doroboumenma(429),https://tabelog.com/rvwr/001933673/,17,Hungry Lion,千葉県四街道市和良比256-31 ,"スリランカ料理、カレー（その他）、ダイニングバー
",-,月曜日,https://www.hungrylion.jp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.21
doroboumenma(429),https://tabelog.com/rvwr/001933673/,18,カフェレストラン メコン,栃木県那須郡那須町湯本ツムジガ平506-20 アジアンオールドバザール,"カフェ、ベトナム料理
",-,無休,http://www.asianoldbazaar.com/,-,"￥1,000～￥1,999",3.16
doroboumenma(429),https://tabelog.com/rvwr/001933673/,19,玄そば 文石庵,栃木県鹿沼市茂呂287-1 ,"そば
",-,木曜日,http://www.mirubenet.com/mennet/bunseki/,-,"￥1,000～￥1,999",3.34
doroboumenma(429),https://tabelog.com/rvwr/001933673/,20,いもフライ 岡本,栃木県佐野市大橋町1136-7 ,"天ぷら・揚げ物（その他）、焼きそば
",-,水曜日,http://www.tochinavi.net/spot/home/?id=6807,-,～￥999,3.46
doroboumenma(429),https://tabelog.com/rvwr/001933673/,21,間借り担担麺 En,神奈川県鎌倉市大船1-21-24 白川ビル1F 和酒bar Tae,"ラーメン、担々麺
",-,水曜日,,-,"￥1,000～￥1,999",3.21
doroboumenma(429),https://tabelog.com/rvwr/001933673/,22,Restaurant Cafe CARO,群馬県高崎市連雀町25-1 寿ビル １F,"イタリアン、パスタ、ダイニングバー
",-,火,http://www.dan-b.com/caro/,"￥2,000～￥2,999",～￥999,3.33
doroboumenma(429),https://tabelog.com/rvwr/001933673/,23,Sam's Kitchen,神奈川県横浜市戸塚区戸塚町1977-5 2F,"ダイニングバー、カフェ、弁当
",-,月曜・日曜,http://sams-kitchen.net/,-,～￥999,3.16
doroboumenma(429),https://tabelog.com/rvwr/001933673/,24,ミュージアム カフェ,東京都中央区京橋1-7-2 アーティゾン美術館 1F,"カフェ、フレンチ、イタリアン
",-,月曜日(展覧会準備休館など美術館休館日に準ずる),https://www.artizon.museum/user-guide/museum-cafe/,-,"￥1,000～￥1,999",3.40
doroboumenma(429),https://tabelog.com/rvwr/001933673/,25,とり松,京都府京丹後市網野町網野145 ,"郷土料理（その他）、寿司、懐石・会席料理
",-,火曜・水曜,http://www.torimatsu.jp/,-,"￥2,000～￥2,999",3.60
doroboumenma(429),https://tabelog.com/rvwr/001933673/,26,廻鮮富寿し 上越みなと店,新潟県上越市下源入277-7 ,"回転寿司
",-,木曜日定休,,"￥2,000～￥2,999","￥2,000～￥2,999",3.11
doroboumenma(429),https://tabelog.com/rvwr/001933673/,27,上越家,新潟県上越市下源入173-4 ,"ラーメン
",-,月曜日(祝日の場合は翌火曜日)、不定休,http://ieke1.com/,～￥999,～￥999,3.60
doroboumenma(429),https://tabelog.com/rvwr/001933673/,28,イカの駅 つくモール,石川県鳳珠郡能登町字越坂18字18-1 ,"その他
",-,水曜日,https://ikanoeki.com/,-,"￥1,000～￥1,999",3.17
doroboumenma(429),https://tabelog.com/rvwr/001933673/,29,はじめ家,富山県魚津市吉島67-1 ,"ラーメン
",-,月曜日(祝日の場合は翌日),http://ieke1.com/,～￥999,～￥999,3.62
doroboumenma(429),https://tabelog.com/rvwr/001933673/,30,らぁめん夢,神奈川県横浜市神奈川区二ツ谷町1-21 ,"ラーメン、つけ麺
",-,水曜,,～￥999,～￥999,3.77
doroboumenma(429),https://tabelog.com/rvwr/001933673/,31,お食事処 かにや へだ本店,静岡県沼津市戸田354-4 ,"かに、魚介料理・海鮮料理、海鮮丼
",-,月・火曜日　詳しくはホームページ参考）,http://www.koutokumaru.com/wp/,"￥2,000～￥2,999","￥2,000～￥2,999",3.43
doroboumenma(429),https://tabelog.com/rvwr/001933673/,32,Sagamihara 欅,神奈川県相模原市南区相南4-1-33 ,"ラーメン
",042-747-0139,水曜、木曜定休,https://www.keyaki-sagamihara.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.75
doroboumenma(429),https://tabelog.com/rvwr/001933673/,33,下前商店,神奈川県横浜市中区元町1-54-1 リブレ元町Ⅱ1F,"ラーメン、カレーライス
",-,,,"￥1,000～￥1,999",～￥999,3.72
doroboumenma(429),https://tabelog.com/rvwr/001933673/,34,長岡食堂 町田店,東京都町田市原町田4-3-4 ,"ラーメン
",-,なし,,～￥999,～￥999,3.56
doroboumenma(429),https://tabelog.com/rvwr/001933673/,35,つけ麺　白虎,静岡県御殿場市萩原44-2 ,"ラーメン、つけ麺、中華料理
",-,なし,http://www.tukemen-byakko.com/,～￥999,～￥999,3.49
doroboumenma(429),https://tabelog.com/rvwr/001933673/,36,すごくおいしいまぜそばができたのでぜひともあなたに食べてほしい,神奈川県横浜市戸塚区戸塚町104-1 ,"油そば
",-,,,"￥1,000～￥1,999",～￥999,3.21
doroboumenma(429),https://tabelog.com/rvwr/001933673/,37,北大塚ラーメン,東京都豊島区北大塚1-14-1 ,"ラーメン
",-,日曜日,,～￥999,～￥999,3.72
doroboumenma(429),https://tabelog.com/rvwr/001933673/,38,みやび,神奈川県藤沢市小塚292-42 ,"弁当、うどん、カレーライス
",-,,,-,～￥999,3.04
doroboumenma(429),https://tabelog.com/rvwr/001933673/,39,想咲キッチン ふかっちぇ,静岡県沼津市戸田360-4 ,"定食・食堂
",-,火曜日、第1・3・5水曜日,,"￥4,000～￥4,999",-,3.05
doroboumenma(429),https://tabelog.com/rvwr/001933673/,40,上州屋,神奈川県三浦市天神町15-11 ,"そば、うどん、カレーうどん
",-,水曜、第三火曜,,～￥999,～￥999,3.38
doroboumenma(429),https://tabelog.com/rvwr/001933673/,41,フードランズレストラン,神奈川県綾瀬市深谷中7-18-2 ライズモール綾瀬 1F,"スリランカ料理、インド料理、インドカレー
",-,火曜日,,～￥999,～￥999,3.32
doroboumenma(429),https://tabelog.com/rvwr/001933673/,42,麺匠 八雲 大和店,神奈川県大和市福田2158-4 ,"ラーメン
",-,年末年始,http://www.yagumo-ramen.jp/,～￥999,～￥999,3.49
doroboumenma(429),https://tabelog.com/rvwr/001933673/,43,ラーメンショップ 二ツ橋店,神奈川県横浜市瀬谷区二ツ橋町376 ,"ラーメン
",-,日・祝日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.53
doroboumenma(429),https://tabelog.com/rvwr/001933673/,44,鮮魚鶏出汁麺 沢むら,神奈川県藤沢市大鋸999-8 ,"ラーメン、つけ麺
",-,水曜日,https://dkwm102rf194.wixsite.com/sawamura,～￥999,"￥1,000～￥1,999",3.63
doroboumenma(429),https://tabelog.com/rvwr/001933673/,45,里のうどん 村岡本店,神奈川県藤沢市村岡東2-19-2 ,"うどん、おでん、丼もの（その他）
",-,無休,http://www.satonoudon.com/,"￥1,000～￥1,999",～￥999,3.48
doroboumenma(429),https://tabelog.com/rvwr/001933673/,46,アルッガマゲ,長野県上伊那郡宮田村大田切5083-1 ,"スリランカ料理、カレー（その他）
",-,水曜日,http://aluthgamage.shop-pro.jp,-,"￥1,000～￥1,999",3.13
doroboumenma(429),https://tabelog.com/rvwr/001933673/,47,青島食堂 宮内駅前店,新潟県長岡市宮内3-5-3 ,"ラーメン
",-,第３水曜日（1月1日休み）,http://www.aoshima-ramen.co.jp/,～￥999,～￥999,3.71
doroboumenma(429),https://tabelog.com/rvwr/001933673/,48,与香朗寿司,宮城県亘理郡亘理町中町東180-1 ,"寿司、郷土料理（その他）
",-,不定休,,-,"￥1,000～￥1,999",3.44
doroboumenma(429),https://tabelog.com/rvwr/001933673/,49,たけだ,長野県伊那市山寺234-3 ,"その他肉料理、かつ丼・かつ重、馬肉料理
",-,火曜日（ディナー）、水曜（水曜日が祝日の場合、定休日が前後します）,http://www.tonkatu-takeda.com/,"￥2,000～￥2,999","￥1,000～￥1,999",3.64
doroboumenma(429),https://tabelog.com/rvwr/001933673/,50,ランラサ,千葉県白井市折立528-1 ,"南アジア料理（その他）、インドカレー、スリランカ料理
",-,月曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.57
doroboumenma(429),https://tabelog.com/rvwr/001933673/,51,サクラ スリランカ レストラン,千葉県富里市十倉280-32 ,"スリランカ料理
",-,,https://www.sakurarest.com/,"￥2,000～￥2,999",～￥999,3.32
doroboumenma(429),https://tabelog.com/rvwr/001933673/,52,あつた蓬莱軒 本店,愛知県名古屋市熱田区神戸町503 ,"うなぎ、懐石・会席料理、魚介料理・海鮮料理
",052-671-8686,水曜（祝日は営業）と第2・4木曜日,http://www.houraiken.com/,"￥5,000～￥5,999","￥4,000～￥4,999",3.78
doroboumenma(429),https://tabelog.com/rvwr/001933673/,53,味太助 本店,宮城県仙台市青葉区一番町4-4-13 ,"牛タン
",-,火曜日,http://www.aji-tasuke.co.jp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.54
doroboumenma(429),https://tabelog.com/rvwr/001933673/,54,はまや旅館,三重県鳥羽市答志町807-1 ,"旅館
",-,,,-,-,3.02
doroboumenma(429),https://tabelog.com/rvwr/001933673/,55,四号家,神奈川県横浜市瀬谷区南瀬谷2-16-13 ,"ラーメン、つけ麺
",-,木曜ランチタイムのみ営業10:00～15:00(※但し祝日の場合終日営業),http://yongouya-seya.jp/,～￥999,～￥999,3.52
doroboumenma(429),https://tabelog.com/rvwr/001933673/,56,信濃屋,岐阜県多治見市上野町3-46 ,"うどん、ラーメン
",-,日曜・月曜・火曜・水曜,,-,"￥1,000～￥1,999",3.83
doroboumenma(429),https://tabelog.com/rvwr/001933673/,57,三の蔵,長野県飯田市通り町2-1 三の蔵,"居酒屋、そば、カレー（その他）
",-,月曜日,,"￥1,000～￥1,999",～￥999,3.04
doroboumenma(429),https://tabelog.com/rvwr/001933673/,58,味喜,神奈川県鎌倉市大船1-15-15 ,"ラーメン、中華料理、定食・食堂
",-,水・木,,-,～￥999,3.41
doroboumenma(429),https://tabelog.com/rvwr/001933673/,59,ゴル麺。 用田店,神奈川県藤沢市用田611-1 ,"ラーメン
",-,無休,http://www.golmen.jp/,"￥1,000～￥1,999",～￥999,3.07
doroboumenma(429),https://tabelog.com/rvwr/001933673/,60,ロイヤルグリーン レストランアンドバー,神奈川県海老名市東柏ヶ谷2-30-13 ,"スリランカ料理、カレー（その他）、ダイニングバー
",-,"火曜日（臨時休業の場合があるのでお店のFacebook,Instagramやtwitterを要確認）",,"￥1,000～￥1,999","￥1,000～￥1,999",3.48
doroboumenma(429),https://tabelog.com/rvwr/001933673/,61,山猫料理店,神奈川県鎌倉市岡本2-3-22 ,"カフェ、洋食、ハンバーグ
",-,日曜日,http://cafeyamaneko.web.fc2.com/,-,"￥1,000～￥1,999",3.39
doroboumenma(429),https://tabelog.com/rvwr/001933673/,62,手打ち 山もとうどん,山梨県都留市古川渡397-1 ,"うどん
",-,火曜日、水曜日(祝日は営業),,-,～￥999,3.55
doroboumenma(429),https://tabelog.com/rvwr/001933673/,63,鰻松,神奈川県横浜市金沢区洲崎町15-26 ,"うなぎ
",-,水曜日,,"￥4,000～￥4,999","￥4,000～￥4,999",3.40
doroboumenma(429),https://tabelog.com/rvwr/001933673/,64,つばき食堂,神奈川県横浜市栄区飯島町1452 椿ビル 1F,"定食・食堂
",-,日曜日,,-,～￥999,3.28
doroboumenma(429),https://tabelog.com/rvwr/001933673/,65,ホワイトハウス,千葉県印西市平賀3873 ,"定食・食堂
",-,月曜日,,～￥999,～￥999,3.33
doroboumenma(429),https://tabelog.com/rvwr/001933673/,66,並木茶屋,神奈川県藤沢市大鋸1072 ,"定食・食堂、和食（その他）
",-,木・日,,-,～￥999,3.31
