reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
よっしーJP(327),https://tabelog.com/rvwr/yo4/,1,小鉢,北海道帯広市西一条南10-2-2 ,"割烹・小料理
",-,,,"￥6,000～￥7,999",-,3.21
よっしーJP(327),https://tabelog.com/rvwr/yo4/,2,叙々苑 札幌すすきの店,北海道札幌市中央区南四条西3-6-2 キタコーS4ビル 9F・10F,"焼肉、懐石・会席料理、韓国料理
",-,無,http://www.jojoen.co.jp/,"￥8,000～￥9,999","￥1,000～￥1,999",3.60
よっしーJP(327),https://tabelog.com/rvwr/yo4/,3,焼肉 グルマンズいとう,北海道札幌市中央区南3条西3-8 克美ビル 1F,"焼肉、韓国料理、冷麺
",-,水曜・第2火曜,,"￥10,000～￥14,999",-,3.53
よっしーJP(327),https://tabelog.com/rvwr/yo4/,4,UNBALLON2,北海道札幌市中央区北6条西15-3-9 ,"スープカレー、つけ麺
",-,定休日なし（年末年始を除く）,https://unballon2.jp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.09
よっしーJP(327),https://tabelog.com/rvwr/yo4/,5,グルメ回転寿司市場 美浜店,沖縄県中頭郡北谷町美浜2-4-5 ,"回転寿司
",-,無休,http://gurumekaiten.com/,"￥2,000～￥2,999","￥1,000～￥1,999",3.33
よっしーJP(327),https://tabelog.com/rvwr/yo4/,6,Ｏ’ｓ Ｈｏｕｓｅ,沖縄県那覇市久米2-8-2 ,"ステーキ
",-,日・祝,,"￥6,000～￥7,999","￥2,000～￥2,999",3.62
よっしーJP(327),https://tabelog.com/rvwr/yo4/,7,串かつとハイボール　コマネチ リバーサイド店,沖縄県那覇市久茂地2丁目19-18 渡嘉敷アパート1階,"串揚げ・串かつ、居酒屋、ダイニングバー
",098-862-1441,月曜日,,"￥2,000～￥2,999",-,3.20
よっしーJP(327),https://tabelog.com/rvwr/yo4/,8,琉球の牛 恩納別館,沖縄県国頭郡恩納村字前兼久101-1 ,"焼肉、ホルモン
",-,なし,https://www.u-shi.net/,"￥4,000～￥4,999",-,3.33
よっしーJP(327),https://tabelog.com/rvwr/yo4/,9,琉球鮨 築地青空三代目 那覇本店,沖縄県那覇市松山1-15-14 松山産業第3マンション　1F,"寿司、魚介料理・海鮮料理、懐石・会席料理
",098-862-7956,日曜日日曜日営業もございます。詳しくはお問合せ下さい。,http://www.aozora3.jp/,"￥8,000～￥9,999",-,3.71
よっしーJP(327),https://tabelog.com/rvwr/yo4/,10,SoupCurry ATMAN,北海道札幌市中央区南5条西2 美松村岡ビル 3F,"スープカレー
",-,日曜日その他不定休あり,https://atmancurry.shopinfo.jp/,"￥1,000～￥1,999",-,3.53
よっしーJP(327),https://tabelog.com/rvwr/yo4/,11,西屯田通りスープカレー本舗,北海道札幌市中央区南八条西13-4-5 ,"スープカレー
",-,水曜日,https://akr2454487403.owst.jp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.61
よっしーJP(327),https://tabelog.com/rvwr/yo4/,12,グルグルカリー,北海道札幌市西区琴似2条2-2-17 ファーストプラザ 2F,"スープカレー、カレー（その他）
",-,月曜・火曜,https://gurugurucurry.shopinfo.jp/,-,～￥999,3.37
よっしーJP(327),https://tabelog.com/rvwr/yo4/,13,香屋,北海道旭川市神楽岡5条6丁目3-10 ,"スープカレー
",-,火曜日、水曜日(祝日は営業、翌日休み),,"￥1,000～￥1,999","￥1,000～￥1,999",3.36
よっしーJP(327),https://tabelog.com/rvwr/yo4/,14,村上カレー店・プルプル,北海道札幌市中央区南二条西9 ケンタクビル２９ Ｂ1Ｆ,"スープカレー
",-,日曜,http://www5d.biglobe.ne.jp/~pulu2-cr/,"￥1,000～￥1,999","￥1,000～￥1,999",3.69
よっしーJP(327),https://tabelog.com/rvwr/yo4/,15,カイエン オルタナ,北海道札幌市白石区菊水元町4-2-1-7 古川ビル 1F,"スープカレー
",-,月曜日・第3火曜日,,-,"￥1,000～￥1,999",3.59
よっしーJP(327),https://tabelog.com/rvwr/yo4/,16,ナーラック アジアンスープスタンド,北海道旭川市永山二条2-5-4 ,"タイカレー、スープカレー、アジア・エスニック料理（その他）
",-,木曜日、第2・4水曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.41
よっしーJP(327),https://tabelog.com/rvwr/yo4/,17,ビスターレビスターレ 函館,北海道函館市美原3-53-47 ,"ネパール料理、インドカレー
",-,無休,http://bistaraibistarai.co.jp/,-,～￥999,3.05
よっしーJP(327),https://tabelog.com/rvwr/yo4/,18,Hot Spice Shop Hood Dog,北海道札幌市中央区南5条東2 ,"スープカレー、パン・サンドイッチ（その他）、ダイニングバー
",-,火曜日,,"￥1,000～￥1,999",～￥999,3.59
よっしーJP(327),https://tabelog.com/rvwr/yo4/,19,gopのアナグラ,北海道札幌市西区山の手三条6-1-17 ,"スープカレー、タイカレー、インドカレー
",-,水・木曜日,http://gop-soupcurry.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.67
よっしーJP(327),https://tabelog.com/rvwr/yo4/,20,カリーヤ！コング,北海道札幌市中央区南16条西6丁目2-10 IR山鼻 1F,"スープカレー
",-,水曜(不定休),http://www.curry-ya-cong.com/,-,"￥1,000～￥1,999",3.88
よっしーJP(327),https://tabelog.com/rvwr/yo4/,21,ビスターレビスターレ 網走本店,北海道網走市北六条西1-2-2 ,"ネパール料理、インドカレー、スープカレー
",-,火曜日年末年始,http://www4.plala.or.jp/bistaraibistarai/index.htm,-,"￥1,000～￥1,999",3.07
よっしーJP(327),https://tabelog.com/rvwr/yo4/,22,カリーサボイ,北海道札幌市北区北8条西4 稲津ビル B1F,"スープカレー
",011-717-5959,水曜日（営業してる場合もございます、ご連絡くださいませ）,,"￥1,000～￥1,999","￥1,000～￥1,999",3.61
よっしーJP(327),https://tabelog.com/rvwr/yo4/,23,曉,北海道札幌市中央区南1条西12丁目322-24 2F,"スープカレー
",-,日曜日(祝祭日不定休),,"￥1,000～￥1,999","￥1,000～￥1,999",3.66
よっしーJP(327),https://tabelog.com/rvwr/yo4/,24,吉田商店,北海道函館市新川町24-1 ,"スープカレー
",-,不定休,http://yoshidashowten.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.51
よっしーJP(327),https://tabelog.com/rvwr/yo4/,25,Soup&Curry DraDra,北海道伊達市鹿島町20-27 ,"スープカレー
",-,金曜日,,-,"￥1,000～￥1,999",3.14
よっしーJP(327),https://tabelog.com/rvwr/yo4/,26,シーエイトカレー&808,北海道札幌市中央区北8条西20-2-20 ,"スープカレー、サンドイッチ
",-,水曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.12
よっしーJP(327),https://tabelog.com/rvwr/yo4/,27,ロケットカレー 東室蘭店,北海道室蘭市中島町4-12-2 パチンコひまわりS,"スープカレー、カレーライス
",-,年末年始のみ,https://www.rocket-curry.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.05
よっしーJP(327),https://tabelog.com/rvwr/yo4/,28,カンクーン,北海道札幌市中央区南2条東6-5 朝日プラザ一条橋 1F,"スープカレー
",-,不定休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.55
よっしーJP(327),https://tabelog.com/rvwr/yo4/,29,カレー魂 デストロイヤー 西線14条,北海道札幌市中央区南14条西14丁目1-23 ,"スープカレー
",-,月曜日(祝日営業、翌日休み),,～￥999,～￥999,3.60
よっしーJP(327),https://tabelog.com/rvwr/yo4/,30,スープカリー 奥芝商店  駅前創成寺,北海道札幌市中央区北4条西1丁目 ホクレンビル B1F パールタウン飲食店街,"スープカレー、カレーライス、ハンバーグ
",-,不定休,https://okushiba.net/,"￥1,000～￥1,999","￥1,000～￥1,999",3.60
よっしーJP(327),https://tabelog.com/rvwr/yo4/,31,スープカリー 奥芝商店 女満飛行店,北海道網走郡大空町女満別中央201 女満別空港,"スープカレー、カレーライス、カレー（その他）
",0152-77-3069,不定休,https://okushiba.net/,"￥1,000～￥1,999","￥1,000～￥1,999",3.38
よっしーJP(327),https://tabelog.com/rvwr/yo4/,32,シャンティ 豊平店,北海道札幌市豊平区豊平一条5-2-18 ,"スープカレー、アジア・エスニック料理（その他）
",-,水曜日,http://www.shanticurry.com/sp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.53
よっしーJP(327),https://tabelog.com/rvwr/yo4/,33,ふるぅふぃ,北海道札幌市豊平区美園3条2-2-2 ,"スープカレー、カフェ・喫茶（その他）、喫茶店
",-,月曜日定休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.26
よっしーJP(327),https://tabelog.com/rvwr/yo4/,34,五○堂,北海道札幌市中央区南8条西10丁目1277-37 カネトモビル2-１階,"スープカレー、インドカレー
",-,木曜日(祝日は営業),,"￥1,000～￥1,999","￥1,000～￥1,999",3.68
よっしーJP(327),https://tabelog.com/rvwr/yo4/,35,北カフェ,北海道札幌市中央区南8条西14-2-2 ,"スープカレー、ケーキ、カフェ
",011-596-8596,なし,https://arcus-h.com/kitacafe/,"￥1,000～￥1,999","￥1,000～￥1,999",3.38
よっしーJP(327),https://tabelog.com/rvwr/yo4/,36,ジーカフェ,北海道札幌市清田区清田二条1-1-20 ,"カフェ、スープカレー、自然食
",-,月曜・第1、3、5火曜,https://www.dog-g-club.com/g-cafe,-,"￥1,000～￥1,999",3.49
よっしーJP(327),https://tabelog.com/rvwr/yo4/,37,アジアンスープカリー べす,北海道札幌市白石区北郷4条6-5-15 ,"スープカレー、カレーライス、カレー（その他）
",-,月曜日・木曜日　12月24日、25日は19時30分ラストオーダー、20時閉店です。　　【年末年始営業】12月29日(木)、30日（金）は営業いたします！12月31日、1月1日はお休みを頂きます。年始は1月2日から営業を開始いたします。,,"￥1,000～￥1,999","￥1,000～￥1,999",3.63
よっしーJP(327),https://tabelog.com/rvwr/yo4/,38,SAKURA BROWN,北海道札幌市西区琴似1条5-4-10 シティラディファンス 2F,"スープカレー、バー、カレーライス
",-,火曜日※スープ切れで閉店する事がございます。,http://www.sakurabrown.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.61
