reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,1,四谷 ブルズ亭,東京都新宿区四谷2-8-8 第5三和ビル B1F,"焼肉、もつ鍋、居酒屋
",-,日曜日（年末年始を除く）リーズナブル＆コスパの良い焼肉がコンセプト！全国から取り寄せるホルモンは鮮度抜群,,"￥4,000～￥4,999","￥1,000～￥1,999",3.31
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,2,亞細亞食堂サイゴン 上町店,東京都世田谷区世田谷3-3-5 ,"居酒屋、ベトナム料理、アジア・エスニック料理（その他）
",03-3420-5581,"10月定休日…3(月),11(火),12(水),17(月),24(月),31(月)",,"￥2,000～￥2,999","￥1,000～￥1,999",3.51
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,3,ラス ボカス,東京都渋谷区渋谷3-2-3 帝都青山ビル B1Ｆ,"スペイン料理、魚介料理・海鮮料理、居酒屋
",03-3406-0609,日曜(祝前日は営業)、祝日連休最終日、年末年始,http://las-bocas.com,"￥5,000～￥5,999","￥1,000～￥1,999",3.41
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,4,山本屋本店 JR名古屋駅店,愛知県名古屋市中村区名駅1-1-4 名古屋うまいもん通り 広小路口,"うどん
",-,無休,http://yamamotoyahonten.co.jp/,"￥2,000～￥2,999","￥1,000～￥1,999",3.33
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,5,焼肉赤身にくがとう33895,東京都港区芝5-12-7 カゾール三田 1F,"焼肉、ホルモン、居酒屋
",03-6435-2983,月曜日,http://www.nikugatou.com/,"￥6,000～￥7,999",-,3.56
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,6,矢場味仙,愛知県名古屋市中区大須3-6-3 ,"台湾料理、中華料理、ラーメン
",052-238-7357,年中無休（年末年始は休業）,http://yabamisen.jp/,"￥2,000～￥2,999","￥1,000～￥1,999",3.52
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,7,大衆すし酒場 じんべえ太郎 北浦和店,埼玉県さいたま市浦和区北浦和4-1-1 群青ビル 1F～2F,"寿司、居酒屋、魚介料理・海鮮料理
",048-832-6690,年中無休,http://fc05270220182001.web4.blks.jp/pg506105.html,"￥2,000～￥2,999",-,3.39
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,8,新宿 焼肉ブルズ,東京都新宿区西新宿1-4-1 新宿プリンスビル 4F,"焼肉、ホルモン、サムギョプサル
",03-6302-0296,無し,,"￥6,000～￥7,999","￥1,000～￥1,999",3.47
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,9,幸永 本店,東京都新宿区歌舞伎町2-4-11 ノア新宿マンション　１Ｆ,"ホルモン、焼肉、韓国料理
",03-3205-4364,無休,https://www.horumonyakikouei.com/,"￥5,000～￥5,999","￥3,000～￥3,999",3.49
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,10,チャタン バーガー ベース アタビーズ,沖縄県中頭郡北谷町美浜9-21 デポアイランドシーサイドビル 1F-B,"ハンバーガー、サンドイッチ
",-,不定休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.44
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,11,アウトバック ステーキハウス 幕張店,千葉県千葉市美浜区ひび野1-8 メッセアミューズモール 1F,"ステーキ、アメリカ料理、バー
",043-213-3256,12月31日と1月1日は休業,http://www.outbacksteakhouse.co.jp,"￥2,000～￥2,999",-,3.32
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,12,エッグスンシングス お台場店,東京都港区台場1-7-1 アクアシティお台場 3F,"ハワイ料理、パンケーキ、アメリカ料理
",-,不定休,https://www.eggsnthingsjapan.com/store/odaiba.html,"￥2,000～￥2,999","￥1,000～￥1,999",3.33
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,13,ヒノマル食堂 蒲田店,東京都大田区蒲田5-24-9 イズミビル 2F,"居酒屋、焼鳥、魚介料理・海鮮料理
",-,日曜祝日※年末年始など若干の不定休あり,http://wakyo-japan.com/hinomaru/,"￥2,000～￥2,999",-,3.06
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,14,サティー 渋谷店,東京都渋谷区渋谷2-5-9 パル青山 1Ｆ,"居酒屋、インドカレー、東南アジア料理（その他）
",-,無休,,"￥3,000～￥3,999",～￥999,3.26
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,15,富士家 青山店,東京都渋谷区神宮前5-52-2 青山オーバルビル B1F,"焼肉、居酒屋、バー・お酒（その他）
",-,4/1~6/30臨時休業,,"￥2,000～￥2,999","￥1,000～￥1,999",3.08
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,16,イタリアン＆肉バル 北の国バル 蒲田店,東京都大田区西蒲田7-29-8 田中ビル 1F,"イタリアン、バル・バール、居酒屋
",-,月曜日,,"￥2,000～￥2,999","￥2,000～￥2,999",3.14
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,17,大井町 焼肉 ブルズ,東京都品川区東大井5-7-14 ,"焼肉、ホルモン、韓国料理
",-,年末年始のみ,,"￥8,000～￥9,999","￥1,000～￥1,999",3.46
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,18,あじめん 北浦和店,埼玉県さいたま市浦和区常盤9-19-11 第3スミダビル1Ｆ,"うどん、そば、居酒屋
",048-815-7255,なし　　※連休等で変更になる場合がありますのでご了承ください。,http://ajimen.jp/,"￥2,000～￥2,999",～￥999,3.57
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,19,とよしげ,山梨県北杜市高根町村山東割2359-8 ,"焼肉
",-,火曜,,-,"￥2,000～￥2,999",3.20
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,20,THE RIGOLETTO,東京都渋谷区渋谷1-23-21 渋谷キャストGF 1F,"イタリアン、スペイン料理、ワインバー
",-,無休,http://rigoletto.jp/shibuya/,"￥3,000～￥3,999","￥1,000～￥1,999",3.48
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,21,ピアソラ,東京都中央区月島3-4-5 ,"ビストロ、イタリアン、洋食
",-,年末年始のみ,http://piasora.grupo.jp/,"￥2,000～￥2,999",～￥999,3.38
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,22,新鮮ホルモン ランボー,東京都港区元麻布3-10-1 ,"ホルモン、焼肉
",-,無休,,"￥6,000～￥7,999",-,3.47
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,23,RIGOLETTO BAR AND GRILL,東京都港区六本木6-10-1 六本木ヒルズ ウエストウォーク 5F,"イタリアン、スペイン料理、バー
",-,無休,http://www.rigoletto.jp/roppongi/,"￥3,000～￥3,999","￥1,000～￥1,999",3.49
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,24,スタンドシャン食 -Tokyo赤坂見附- Champagne & GYOZA BAR,東京都港区赤坂3-14-1 赤坂コンチネンタルⅣ 1F,"餃子、ビストロ、ワインバー
",-,日曜日・祝日　,http://champagne-shokudo.com/,"￥3,000～￥3,999",-,3.31
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,25,バルバッコア 青山本店,東京都渋谷区神宮前4-3-2 ＴＯＫＹＵ　ＲＥＩＴ表参道スクエア　Ｂ１Ｆ,"シュラスコ、ブラジル料理、バイキング
",-,無休※年末年始除く,http://barbacoa.jp/aoyama/,"￥8,000～￥9,999","￥5,000～￥5,999",3.53
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,26,ザ ギョウザ ショップ,東京都府中市宮西町3-21-1 HAYASE HOUSE 1F,"餃子、居酒屋、ダイニングバー
",-,月曜日（急なお休みの場合は各種SNS公式アカウントにてお知らせ致します。）,http://www.thegyozashop.com/,"￥2,000～￥2,999",-,3.07
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,27,麻布十番焼肉BULLS,東京都港区麻布十番2-5-1 マニヴィアビル 3F,"焼肉、ステーキ、鉄板焼き
",03-6434-5418,無し,http://citydining.jp/,"￥10,000～￥14,999","￥2,000～￥2,999",3.50
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,28,六本木 かき心,東京都港区六本木3-10-11 青木ビル B1F,"魚介料理・海鮮料理、オイスターバー、しゃぶしゃぶ
",03-6721-0102,日曜日、祝日,http://kakishin.jp/,"￥10,000～￥14,999",-,3.23
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,29,地中海,東京都港区芝5-24-4 ,"バル・バール、地中海料理、スペイン料理
",-,日曜日,https://tamachi-chicyuukai.com/,"￥3,000～￥3,999",-,3.25
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,30,コム・ラ・グーズ,東京都港区芝5‐24‐16 菊池ビル 2F,"ビアバー、バー、西洋各国料理（その他）
",-,日曜・祝日,,"￥3,000～￥3,999",-,3.16
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,31,大衆ビストロ ジル 目黒店,東京都品川区上大崎2-26-5 メグロードビル B1F,"ビストロ、居酒屋、バル・バール
",-,不定休,http://www.bistro-jill.com/  ,"￥4,000～￥4,999",-,3.52
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,32,赤坂 炭火焼肉 金星,東京都港区赤坂3-16-4 中村ビル 1F,"焼肉、ホルモン、韓国料理
",03-3585-1129,毎週日曜日休み　12/31～1/3お休みいただきます,https://yakinikukimboshi0.wixsite.com/kimboshi-akasaka,"￥6,000～￥7,999",-,3.42
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,33,串カツ田中 赤坂店,東京都港区赤坂3-15-10 ,"串揚げ・串かつ、居酒屋、うどん
",-,不定休・ほぼ無休,https://kushi-tanaka.com//restaurant/detail/akasaka,"￥2,000～￥2,999",-,3.06
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,34,レッドロブスター 沖縄ライカム店,沖縄県中頭郡北中城村アワセ土地区画整理事業地内4街区 イオンモール沖縄ライカム 5F,"シーフード、魚介料理・海鮮料理、ステーキ
",-,イオンモール沖縄ライカムに準ずる,http://www.redlobster.jp/,"￥3,000～￥3,999","￥1,000～￥1,999",3.04
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,35,赤坂スペインクラブ アラ,東京都港区赤坂3-7-17 ＵＦ2ビル 1F,"スペイン料理、地中海料理、ワインバー
",03-3586-6011,日曜日　土・日・月3連休の場合は、日曜日営業で、月曜日休み,,"￥5,000～￥5,999","￥1,000～￥1,999",3.45
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,36,まるしげ 夢葉家,東京都港区赤坂2-14-8 山口建設ビル 2F,"居酒屋、日本酒バー、焼酎バー
",-,日曜・祝日・土曜不定休,,"￥4,000～￥4,999",-,3.56
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,37,KOO,東京都港区赤坂3-12-18 第八荒井ビル　1F,"中華料理、魚介料理・海鮮料理、ワインバー
",-,なし,http://koo.sc/,"￥6,000～￥7,999","￥1,000～￥1,999",3.53
shinopuri(119),https://tabelog.com/rvwr/shinopuri/,38,中国茶房8 赤坂店,東京都港区赤坂3-8-8 赤坂フローラルプラザビルB1,"中華料理、飲茶・点心、居酒屋・ダイニングバー（その他）
",03-6234-9788,年中無休,http://www.akasaka8.jp/,"￥2,000～￥2,999",～￥999,3.36
