reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
れっこst(23),https://tabelog.com/rvwr/rekko/,1,レストラン シマダ,秋田県大仙市若竹町26-23 ,"洋食、ハンバーグ、西洋各国料理（その他）
",-,月曜日（祝日の場合営業・翌日休業）,,-,"￥1,000～￥1,999",3.10
れっこst(23),https://tabelog.com/rvwr/rekko/,2,ひろべ,北海道函館市桔梗町418-212 ,"居酒屋、魚介料理・海鮮料理、和食（その他）
",-,月曜,http://homepage2.nifty.com/hirobe/,"￥3,000～￥3,999",-,3.10
れっこst(23),https://tabelog.com/rvwr/rekko/,3,海花里,北海道函館市恵山岬町61-2 ホテル恵風,"郷土料理（その他）、和食（その他）、旅館
",-,,,-,～￥999,3.15
れっこst(23),https://tabelog.com/rvwr/rekko/,4,とんかつ まい泉 銀座三越店,東京都中央区銀座4-6-16 銀座三越 B2F,"とんかつ、サンドイッチ、弁当
",-,不定休（施設に順ずる）,https://mai-sen.com/,～￥999,～￥999,3.05
れっこst(23),https://tabelog.com/rvwr/rekko/,5,煉瓦亭,東京都中央区銀座3-5-16 ,"洋食、オムライス、その他肉料理
",03-3561-7258,日曜,,"￥2,000～￥2,999","￥1,000～￥1,999",3.50
れっこst(23),https://tabelog.com/rvwr/rekko/,6,マリアージュフレール 銀座本店,東京都中央区銀座5-6-6 すずらん通り,"紅茶専門店、中国茶専門店、フレンチ
",-,,http://www.mariagefreres.co.jp/,"￥2,000～￥2,999","￥2,000～￥2,999",3.52
れっこst(23),https://tabelog.com/rvwr/rekko/,7,ムーミン ベーカリー＆カフェ 東京ドームシティ ラクーア店,東京都文京区春日1-1-1 東京ドームシティ　ラクーア　１Ｆ,"カフェ、パン、西洋各国料理（その他）
",-,無休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.58
れっこst(23),https://tabelog.com/rvwr/rekko/,8,グランマ・サラのキッチン,千葉県浦安市舞浜1-1 東京ディズニーランド,"洋食、オムライス、ハンバーグ
",-,ディズニーランドに準ずる,http://www.tokyodisneyresort.jp/restaurant/detail/str_id:GSK/,"￥1,000～￥1,999","￥1,000～￥1,999",3.27
れっこst(23),https://tabelog.com/rvwr/rekko/,9,渡邉うどん,北海道函館市石川町232-4 ,"うどん、カレーうどん
",-,年末年始,http://watanabe-udon.com/,-,～￥999,3.35
れっこst(23),https://tabelog.com/rvwr/rekko/,10,ポテトインパパ,北海道虻田郡喜茂別町字尻別2-5 ,"洋食
",-,月曜日,,-,"￥1,000～￥1,999",3.09
れっこst(23),https://tabelog.com/rvwr/rekko/,11,そうべつ情報館ｉ 農産物直売所,北海道有珠郡壮瞥町字滝之町384-1 ,"その他
",-,,,-,～￥999,3.21
れっこst(23),https://tabelog.com/rvwr/rekko/,12,柏や,北海道函館市松風町7-5 大門横丁,"天ぷら
",-,,,"￥3,000～￥3,999",-,3.22
れっこst(23),https://tabelog.com/rvwr/rekko/,13,びっくりドンキー 神山店,北海道函館市神山1丁目10-14 ,"ファミレス、ハンバーグ
",-,,http://www.bikkuri-donkey.com/,-,"￥1,000～￥1,999",3.05
れっこst(23),https://tabelog.com/rvwr/rekko/,14,びっくりドンキー 海岸通り店,北海道函館市日乃出町25番地11号 ,"ファミレス、ハンバーグ
",-,,http://www.bikkuri-donkey.com/,"￥1,000～￥1,999","￥1,000～￥1,999",3.07
れっこst(23),https://tabelog.com/rvwr/rekko/,15,銀婚湯,北海道二海郡八雲町上ノ湯199 ,"旅館
",-,年中無休,http://www.ginkonyu.com/,"￥10,000～￥14,999","￥15,000～￥19,999",3.46
れっこst(23),https://tabelog.com/rvwr/rekko/,16,レストラン ケルン,北海道茅部郡森町字赤井川106-5 ,"ハンバーグ、ステーキ、洋食
",-,月曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.50
れっこst(23),https://tabelog.com/rvwr/rekko/,17,サロン･ド･テ･シュクル,北海道亀田郡七飯町本町4-23-1 ,"ケーキ、スイーツ（その他）
",-,,,-,～￥999,3.09
れっこst(23),https://tabelog.com/rvwr/rekko/,18,ローカン,北海道函館市大森町2-14 サンリフレ函館 1F,"定食・食堂、オムライス、ラーメン
",-,第３木曜・日祝不定休,http://gourmet.hakonavi.ne.jp/dining/rokan/,-,～￥999,3.20
れっこst(23),https://tabelog.com/rvwr/rekko/,19,函館洋菓子ミモザ,北海道函館市柏木町38-2 ,"カフェ、ケーキ
",-,火曜日,http://wwwd.ncv.ne.jp/~mimosa/,-,～￥999,3.25
