reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
ayapico(172),https://tabelog.com/rvwr/ayapico/,1,556食堂,東京都杉並区方南2-16-6 ,"定食・食堂
",-,月曜日と木曜日の夜,,"￥1,000～￥1,999",～￥999,3.04
ayapico(172),https://tabelog.com/rvwr/ayapico/,2,菜香新館,神奈川県横浜市中区山下町192 ,"広東料理、飲茶・点心、中華料理
",-,火曜日、12/31、1/1,http://saikoh-shinkan.com/,"￥5,000～￥5,999","￥2,000～￥2,999",3.63
ayapico(172),https://tabelog.com/rvwr/ayapico/,3,レストラン 山猫軒,東京都杉並区阿佐谷北2-12-21 ラピュタビル　３Ｆ・４Ｆ,"フレンチ
",-,月曜日、第1・3火曜日,http://www.laputa-jp.com/yamaneko/index.html,"￥6,000～￥7,999","￥4,000～￥4,999",3.54
ayapico(172),https://tabelog.com/rvwr/ayapico/,4,てんぷら 味覚,東京都港区六本木6-7-17 ,"天ぷら、天丼・天重
",-,年末年始,https://www.google.co.jp/amp/s/s.tabelog.com/tokyo/A1307/A130701/13016615/top_amp/,"￥10,000～￥14,999","￥1,000～￥1,999",3.48
ayapico(172),https://tabelog.com/rvwr/ayapico/,5,ラヴィアンローズ,東京都新宿区西新宿3-3-15 ワシントンホテル新館　１Ｆ,"イタリアン、ダイニングバー、フレンチ
",-,日曜・祝日,http://www.lavieenrose98.com/,"￥4,000～￥4,999",～￥999,3.35
ayapico(172),https://tabelog.com/rvwr/ayapico/,6,中華蕎麦 蘭鋳,東京都杉並区堀ノ内2-13-13 ,"ラーメン
",-,日曜日・祝日・土曜日（第1第3第5）・月曜日（第2第4）,,～￥999,～￥999,3.81
ayapico(172),https://tabelog.com/rvwr/ayapico/,7,しゃけ小島 本店,東京都杉並区和泉1-3-15 めんそーれ大都市場内,"定食・食堂、魚介料理・海鮮料理、居酒屋
",-,月曜日・第２.４火曜日,http://shake-kojima.com,"￥2,000～￥2,999",-,3.63
ayapico(172),https://tabelog.com/rvwr/ayapico/,8,52,東京都港区六本木4-6-4 第５一越ビル 2F,"中華料理、餃子
",-,日曜・祝日の月曜,,"￥5,000～￥5,999",-,3.66
ayapico(172),https://tabelog.com/rvwr/ayapico/,9,ぽつらぽつら,東京都渋谷区円山町22-11 堀内ビル　１Ｆ,"割烹・小料理、和食（その他）、ビストロ
",-,不定休,http://poturapotura.com,"￥8,000～￥9,999",-,3.62
ayapico(172),https://tabelog.com/rvwr/ayapico/,10,勘之丞,東京都新宿区新宿1-18-9 パディアイルカテリーナ,"イタリアン、ステーキ、ワインバー
",-,日曜日,,"￥5,000～￥5,999","￥1,000～￥1,999",3.58
ayapico(172),https://tabelog.com/rvwr/ayapico/,11,ラシーヌ,東京都豊島区南池袋2-14-2 B1F,"ビストロ、カフェ、パン
",03-5944-9634,無休,http://racines-bistro.com/,"￥5,000～￥5,999","￥2,000～￥2,999",3.50
ayapico(172),https://tabelog.com/rvwr/ayapico/,12,天鴻餃子房 神保町二丁目店,東京都千代田区神田神保町2-2 亀山ビル ２Ｆ,"餃子、中華料理
",-,無休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.48
ayapico(172),https://tabelog.com/rvwr/ayapico/,13,ラーメン凪 豚王 渋谷本店,東京都渋谷区東1-3-1 カミニート　１Ｆ,"ラーメン、つけ麺、居酒屋・ダイニングバー（その他）
",-,なし,http://www.n-nagi.com/,"￥1,000～￥1,999",～￥999,3.60
ayapico(172),https://tabelog.com/rvwr/ayapico/,14,CICADA,東京都港区南麻布5-2-40 日興パレス 1F,"地中海料理、ワインバー、スペイン料理
",-,,,"￥10,000～￥14,999",-,3.56
ayapico(172),https://tabelog.com/rvwr/ayapico/,15,食彩 かどた,東京都渋谷区恵比寿西1-1-2 しんみつビル B1F,"懐石・会席料理、魚介料理・海鮮料理
",03-3780-1080,日曜日　（お盆休みあり）,https://syokusaikadota.com/,"￥8,000～￥9,999","￥1,000～￥1,999",3.63
ayapico(172),https://tabelog.com/rvwr/ayapico/,16,ダルマット 恵比寿店,東京都渋谷区恵比寿西2-7-8 Ｓリトリート　 １Ｆ・Ｂ１Ｆ,"イタリアン、ワインバー、パスタ
",-,月曜日定休とさせていただきます。　●月曜日が祝日の場合は営業、翌平日をお休みいたします。,http://www.dal-matto.com/,"￥8,000～￥9,999","￥5,000～￥5,999",3.61
ayapico(172),https://tabelog.com/rvwr/ayapico/,17,やさい料理 正,東京都港区南青山3-14-4 ＹＴＫ南青山ビル　B1Ｆ,"割烹・小料理
",-,日曜（翌月曜が祝日の場合、日曜日OPEN。翌月曜日CLOSE）,,-,"￥1,000～￥1,999",3.07
ayapico(172),https://tabelog.com/rvwr/ayapico/,18,パティスリー・ウー,東京都杉並区堀ノ内1-6-4 清水ビル　１０１,"ケーキ
",-,火曜日,,～￥999,～￥999,3.26
ayapico(172),https://tabelog.com/rvwr/ayapico/,19,ムニロ,東京都世田谷区大原1-15-12 フォルツァ大塚 1F,"イタリアン、パスタ、ダイニングバー
",-,毎週水曜日,,"￥2,000～￥2,999","￥1,000～￥1,999",3.07
ayapico(172),https://tabelog.com/rvwr/ayapico/,20,我流旨味ソバ 地雷源/Jiraigen/FRIDAY/HOLIDAY,東京都杉並区和泉1-39-10 坂本ビル　１Ｆ,"ラーメン、つけ麺
",-,年末,,"￥1,000～￥1,999",-,3.07
ayapico(172),https://tabelog.com/rvwr/ayapico/,21,レストラン・ホク,東京都世田谷区池尻3-21-33 セリーヌ池尻大橋 　１Ｆ,"イタリアン、フレンチ、野菜料理
",-,月曜日,,-,"￥2,000～￥2,999",3.23
ayapico(172),https://tabelog.com/rvwr/ayapico/,22,布美よし,東京都世田谷区大原1-63-8 メゾンやまあき 1F,"定食・食堂
",-,日曜・祝日,,～￥999,-,3.07
ayapico(172),https://tabelog.com/rvwr/ayapico/,23,俺の空,東京都新宿区高田馬場4-2-31 ,"ラーメン、つけ麺
",-,無休,,～￥999,～￥999,3.72
ayapico(172),https://tabelog.com/rvwr/ayapico/,24,エムズカリー,東京都渋谷区笹塚2-10-6 ,"カレーライス
",-,火曜・第３金曜、他不定休あり,,-,～￥999,3.16
ayapico(172),https://tabelog.com/rvwr/ayapico/,25,シュマン,東京都港区赤坂2-17-7 赤坂溜池タワーＡＮＮＥＸ　１Ｆ,"フレンチ
",-,日曜日,http://www.chemins.jp/,"￥10,000～￥14,999","￥8,000～￥9,999",3.82
