reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
onikuma(2184),https://tabelog.com/rvwr/000408801/,1,ロス タコス アスーレス,東京都世田谷区上馬1-17-9 ,"メキシコ料理
",03-5787-6990,月曜日、火曜日,https://www.lostacosazules.jp,-,"￥2,000～￥2,999",3.50
onikuma(2184),https://tabelog.com/rvwr/000408801/,2,アズマネ倉庫,岩手県紫波郡紫波町下松本字上渡89-3 ,"ビストロ、モダンフレンチ、イノベーティブ・フュージョン
",-,月曜火曜日,,-,"￥3,000～￥3,999",3.29
onikuma(2184),https://tabelog.com/rvwr/000408801/,3,想い出のコッペパン,青森県青森市石江高岡140-2 新青森駅 旬味館 1F,"パン・サンドイッチ（その他）、カフェ・喫茶（その他）
",-,無休,https://macure.jp/service/energy/,～￥999,～￥999,3.21
onikuma(2184),https://tabelog.com/rvwr/000408801/,4,ホテル紅葉館,岩手県花巻市湯本第1地割125 ホテル紅葉館,"旅館、バイキング
",-,,http://www.hanamakionsen.co.jp/koyokan/,"￥8,000～￥9,999",-,3.35
onikuma(2184),https://tabelog.com/rvwr/000408801/,5,アートホテル弘前シティ,青森県弘前市大町1-1-2 ,"その他
",-,無休,https://www.art-hirosaki-city.com/,-,"￥8,000～￥9,999",3.17
onikuma(2184),https://tabelog.com/rvwr/000408801/,6,ダイワロイネットホテル秋田,秋田県秋田市大町2-2-41 ,"その他
",-,,http://www.daiwaroynet.jp/akita/access/,-,"￥1,000～￥1,999",3.11
onikuma(2184),https://tabelog.com/rvwr/000408801/,7,Il Filo,青森県弘前市土手町107 2F,"イタリアン
",-,水曜日,,"￥5,000～￥5,999","￥2,000～￥2,999",3.06
onikuma(2184),https://tabelog.com/rvwr/000408801/,8,おのひづめ,岩手県遠野市新穀町2-1 ,"イタリアン、牛料理
",-,日曜日,https://restaurant-88307.business.site/,"￥8,000～￥9,999","￥2,000～￥2,999",3.73
onikuma(2184),https://tabelog.com/rvwr/000408801/,9,街角クレープ,北海道函館市末広町12-8 2F,"クレープ
",-,,,-,-,3.05
onikuma(2184),https://tabelog.com/rvwr/000408801/,10,パティスリー メゾン フジヤ,北海道函館市本町17-2 ヴィルヌーブ五稜郭 2F,"ケーキ、洋菓子（その他）
",-,"月曜・第1,3火曜",http://maison-fujiya.com/patisserie_maison_fujiya.html,-,"￥1,000～￥1,999",3.07
onikuma(2184),https://tabelog.com/rvwr/000408801/,11,FERMENTS,北海道函館市人見町5-54 ,"パン・サンドイッチ（その他）
",-,火曜日、水曜日、木曜日、金曜日、土曜日、日曜日,,-,-,-
onikuma(2184),https://tabelog.com/rvwr/000408801/,12,杵築 翁達磨,大分県杵築市大字守江2114-25 ,"そば
",-,月曜日（祭日の場合火曜日）,http://okina-daruma.com/,-,"￥3,000～￥3,999",3.11
onikuma(2184),https://tabelog.com/rvwr/000408801/,13,田ざわ,北海道函館市杉並町23-10 ,"天ぷら
",-,日曜・月曜・火曜・水曜（夏季休暇　常連の方のみの営業となります）,,"￥15,000～￥19,999",-,4.34
onikuma(2184),https://tabelog.com/rvwr/000408801/,14,メゾン フジヤ ハコダテ,北海道函館市元町17-17 ,"フレンチ
",-,第２第４火曜日、毎週水曜日,,"￥15,000～￥19,999","￥6,000～￥7,999",4.03
onikuma(2184),https://tabelog.com/rvwr/000408801/,15,中國菜 奈良町 枸杞,奈良県奈良市紀寺町913-2 ,"中華料理、四川料理
",-,月曜日、日曜日、祝日＋不定休,https://kuko-nara.jp/,"￥15,000～￥19,999","￥5,000～￥5,999",3.79
onikuma(2184),https://tabelog.com/rvwr/000408801/,16,ホテルヴィスキオ富山 by GRANVIA,富山県富山市明輪町1-231 ,"その他
",-,,,-,-,3.03
onikuma(2184),https://tabelog.com/rvwr/000408801/,17,道の駅 風穴の里,長野県松本市安曇3528-1 ,"アイスクリーム、定食・食堂、レストラン（その他）
",-,４月末から11月中旬は無休【冬期】11月中旬から４月中旬は毎週木曜日定休（年末年始は通常営業）,https://fu-ketsu.com/wp/,-,～￥999,3.44
onikuma(2184),https://tabelog.com/rvwr/000408801/,18,道の駅ななもり清見,岐阜県高山市清見町牧ケ洞2145 ,"その他
",-,無休,,-,～￥999,3.18
onikuma(2184),https://tabelog.com/rvwr/000408801/,19,ホテルイタリア軒,新潟県新潟市中央区西堀7番町1574 ,"旅館・オーベルジュ（その他）
",-,無休,http://www.italiaken.com/,"￥6,000～￥7,999","￥10,000～￥14,999",3.27
onikuma(2184),https://tabelog.com/rvwr/000408801/,20,東横INN 燕三条駅前,新潟県燕市井土巻3-132 ,"その他
",-,,https://www.toyoko-inn.com/sp/search/detail/00331,-,-,3.06
onikuma(2184),https://tabelog.com/rvwr/000408801/,21,天然温泉 あづみの湯 御宿 野乃松本,長野県松本市深志1-5-17 ,"その他
",-,,,～￥999,-,3.03
onikuma(2184),https://tabelog.com/rvwr/000408801/,22,道の駅 国上,新潟県燕市国上5866-1 ,"その他
",-,月曜（祝日の場合は営業）,http://www.michinoeki-kugami.com/,-,～￥999,3.15
onikuma(2184),https://tabelog.com/rvwr/000408801/,23,ル・ブルジョン,青森県弘前市土手町77-1 ,"ケーキ、チョコレート、パン
",-,水曜日(祝日の場合は翌日),http://lebourgeon.jugem.jp,-,～￥999,3.40
onikuma(2184),https://tabelog.com/rvwr/000408801/,24,月日堂製パン,長野県安曇野市穂高有明877-69 ,"パン
",-,火曜日、水曜日,http://gappido.com/,-,"￥1,000～￥1,999",3.09
onikuma(2184),https://tabelog.com/rvwr/000408801/,25,稲米舎,三重県北牟婁郡紀北町矢口浦439-3 ,"割烹・小料理
",-,火曜日,http://toubeya.com,"￥3,000～￥3,999","￥3,000～￥3,999",3.09
onikuma(2184),https://tabelog.com/rvwr/000408801/,26,秋吉 福井片町店,福井県福井市順化2-7-1 ,"焼鳥、居酒屋・ダイニングバー（その他）
",-,日曜,,"￥2,000～￥2,999",-,3.11
onikuma(2184),https://tabelog.com/rvwr/000408801/,27,倫敦屋酒場,石川県金沢市片町1-12-8 ,"バー
",-,不定休,http://www.londonya-bar.com/,"￥2,000～￥2,999",-,3.65
onikuma(2184),https://tabelog.com/rvwr/000408801/,28,ひづめゆ,岩手県紫波郡紫波町日詰西裏23-13 ,"カレーライス、ソフトクリーム
",-,,https://hizumeyu.jp/,-,-,3.02
onikuma(2184),https://tabelog.com/rvwr/000408801/,29,日本料理 新茶家,岩手県奥州市江刺中町4-1 ,"懐石・会席料理、うなぎ、京料理
",-,不定休,http://shinchaya.info/,"￥20,000～￥29,999","￥10,000～￥14,999",4.08
onikuma(2184),https://tabelog.com/rvwr/000408801/,30,パティスリー ローブ 花鏡庵,石川県金沢市尾張町2-4-13 ,"カフェ、ケーキ
",-,火曜日、水曜日,,～￥999,～￥999,3.12
onikuma(2184),https://tabelog.com/rvwr/000408801/,31,すし宮川,北海道札幌市中央区北四条西25-2-2 リヒトラーレ円山 1F,"寿司
",-,水曜定休、その他不定休あり（自店ウェブサイトに記載）,http://www.sushi-miyakawa.com/,"￥30,000～￥39,999",-,3.06
onikuma(2184),https://tabelog.com/rvwr/000408801/,32,温石,静岡県焼津市本町6-14-12 ,"懐石・会席料理、割烹・小料理
",-,不定休,https://www.all-yys.com/onjaku/,"￥15,000～￥19,999","￥10,000～￥14,999",4.47
onikuma(2184),https://tabelog.com/rvwr/000408801/,33,中国料理 川,宮崎県宮崎市橘通東3-4-26-1 ,"中華料理
",-,月曜日、月2回不定休,,"￥3,000～￥3,999","￥8,000～￥9,999",3.82
onikuma(2184),https://tabelog.com/rvwr/000408801/,34,有珠山サービスエリア（下り線）スナックコーナー,北海道伊達市幌美内町21-67 ,"定食・食堂、カレーライス、アイスクリーム
",-,無休,http://www.driveplaza.com/sapa/1050/1050029/2/,～￥999,～￥999,3.33
onikuma(2184),https://tabelog.com/rvwr/000408801/,35,北海道ホテル,北海道帯広市西7条南19-1 ,"旅館・オーベルジュ（その他）
",-,年中無休,http://www.hokkaidohotel.co.jp/index.shtml,"￥1,000～￥1,999","￥2,000～￥2,999",3.28
onikuma(2184),https://tabelog.com/rvwr/000408801/,36,Green Neighbors Hard Cider,岩手県紫波郡紫波町日詰字西裏23-13 ,"バー・お酒（その他）
",-,,https://greenneighbors.jp/,～￥999,～￥999,3.06
onikuma(2184),https://tabelog.com/rvwr/000408801/,37,寿司 松岡,岐阜県大垣市南頬町4-58-1 ,"寿司、懐石・会席料理、魚介料理・海鮮料理
",0584-78-2600,水曜日(12月30日はお休み。12月31日は宝石ちらし予約受渡のみ。1月17日と18日はお休み),,"￥10,000～￥14,999","￥2,000～￥2,999",3.51
onikuma(2184),https://tabelog.com/rvwr/000408801/,38,旅館 兼六園,宮崎県延岡市幸町1-3 ,"旅館
",-,年中無休,,-,-,-
onikuma(2184),https://tabelog.com/rvwr/000408801/,39,束ノ間,大分県由布市湯布院町川上444-3 ,"旅館、懐石・会席料理
",-,無休,https://tsukanoma.club/,-,～￥999,3.31
