reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,1,元祖ラーメン長浜家,福岡県福岡市博多区上川端町10-242 ,"ラーメン
",-,年中無休,,～￥999,～￥999,3.53
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,2,純手打ち十割そば 蕎澤,神奈川県相模原市南区上鶴間2-17-19 ,"そば、豆腐料理・湯葉料理
",-,不定休,,-,～￥999,3.63
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,3,和奏林,神奈川県足柄下郡箱根町元箱根110 ,"オーベルジュ、懐石・会席料理
",-,なし,http://www.its-kenpo.or.jp/resort/tos_wasorin/index.html,"￥8,000～￥9,999",-,3.18
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,4,鮨 一新,東京都港区赤坂2-5-6 トスラブ山王健保会館　１Ｆ,"寿司
",-,第4日曜日,,"￥8,000～￥9,999",～￥999,3.57
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,5,ビオーレ,神奈川県足柄下郡箱根町元箱根110-108 ,"オーベルジュ、イタリアン
",-,無休,http://www.its-kenpo.or.jp/resort/tos_viole/index.html,"￥5,000～￥5,999",-,3.36
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,6,五穀 イーアス高尾店,東京都八王子市東浅川町550-1 イーアス高尾 1F,"和食（その他）
",-,,http://gokoku-pierthirty.net/,"￥3,000～￥3,999",-,3.18
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,7,カレーのチャンピオン 小松店,石川県小松市白嶺町1-7-1 ,"カレーライス
",-,水曜日（祝日の場合は翌日休業）,https://chancurry.com/shoplist/shop006/,～￥999,～￥999,3.07
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,8,８番らーめん 古府南店,石川県金沢市古府1-116 ,"ラーメン
",-,無休,http://www.hachiban.co.jp/,"￥1,000～￥1,999",～￥999,3.02
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,9,のど黒めし本舗 いたる,石川県金沢市柿木畠2-8 ,"海鮮丼、釜飯、魚介料理・海鮮料理
",-,日曜日,,"￥3,000～￥3,999","￥2,000～￥2,999",3.64
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,10,アマルフィイ デラセーラ,神奈川県鎌倉市七里ガ浜1-5-10 ,"イタリアン、ピザ、洋食
",0467-32-2001,元日,https://amalfi-dellasera.com/,"￥3,000～￥3,999","￥2,000～￥2,999",3.49
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,11,とら食堂,福島県白河市双石滝ノ尻1 ,"ラーメン
",-,月曜日（祝日の場合は営業、翌日休み）,,～￥999,～￥999,3.77
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,12,火風鼎,福島県白河市鬼越44-16 ,"ラーメン
",-,火曜日,,～￥999,"￥1,000～￥1,999",3.67
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,13,南ヶ丘牧場 ミルク茶屋,栃木県那須郡那須町湯本579 南ヶ丘牧場内,"アイスクリーム、カフェ、パン・サンドイッチ（その他）
",-,無休,https://www.minamigaoka.co.jp/,-,～￥999,3.58
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,14,東急ハーヴェストクラブ那須,栃木県那須郡那須町大字高久丙1792 ,"その他
",-,,http://harvestclub.com/Un/Hotel/Nu/,"￥8,000～￥9,999","￥2,000～￥2,999",3.17
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,15,レストラン ペニーレイン 那須店,栃木県那須郡那須町大字湯本656-2 ,"パン、洋食
",-,無休です。,http://pennylane.company,-,"￥3,000～￥3,999",3.66
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,16,フライングガーデン 西那須野店,栃木県那須塩原市下永田5-1348-1 ,"ファミレス、ハンバーグ
",-,年中無休,http://www.fgarden.co.jp,"￥1,000～￥1,999",～￥999,3.11
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,17,青竹手打ラーメン 日向屋,栃木県佐野市免鳥町548-7 ,"ラーメン、餃子
",-,水曜日　,,～￥999,～￥999,3.75
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,18,道の駅 どうし 手づくりキッチン,山梨県南都留郡道志村9745 道の駅どうし内,"レストラン（その他）、郷土料理（その他）、ケーキ
",-,無休(年末年始は休み),http://www.michieki-r413.com/contents/restaurant/,-,～￥999,3.44
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,19,GELATO LicoLico 厚田店,北海道石狩市厚田区厚田98-2 道の駅石狩 あいろーど厚田,"アイスクリーム
",-,無休（※但し11月1日～3月31日までは休業）,http://aikaze.co.jp/,～￥999,～￥999,3.36
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,20,イル・キャンティ  札幌,北海道札幌市中央区大通西5丁目3 ホテルトリニティ札幌　１Ｆ,"イタリアン、パスタ、バイキング
",011-242-7878,無休,https://lit.link/ilchiantisapporo,"￥3,000～￥3,999","￥1,000～￥1,999",3.19
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,21,えびそば一幻 総本店,北海道札幌市中央区南7条西9丁目1024-10 ,"ラーメン、餃子
",-,水曜日,http://www.ebisoba.com/,～￥999,～￥999,3.59
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,22,手打そば 砂場,神奈川県秦野市新町2-30 ,"そば、うどん
",-,火曜日（火曜日営業時は、水曜日が振替定休となる時が有ります。℡にてご確認ください。）,http://www.hadanosunaba.com,"￥1,000～￥1,999","￥1,000～￥1,999",3.45
tsubasa_ne_jp(625),https://tabelog.com/rvwr/001846651/,23,柚子元 京都先斗町店,京都府京都市中京区先斗町四条上る鍋屋町212 ,"中華料理、鍋（その他）、居酒屋
",075-254-0806,火曜日　※年末年始などを除く,https://kiwa-group.co.jp/yuzugen_pontocho/,"￥3,000～￥3,999",-,3.37
