reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
Lilias(942),https://tabelog.com/rvwr/002180054/,1,東千歳バーベキュー,北海道千歳市東丘920-3 ,"バーベキュー
",-,水曜,,"￥1,000～￥1,999","￥1,000～￥1,999",3.55
Lilias(942),https://tabelog.com/rvwr/002180054/,2,食事処 三平,北海道札幌市白石区菊水上町1条1-40-56 ,"ラーメン、定食・食堂、ちゃんぽん
",-,日曜日・祝日,,～￥999,～￥999,3.43
Lilias(942),https://tabelog.com/rvwr/002180054/,3,スープカレー店 34,北海道札幌市豊平区平岸2条3-2-20 ,"スープカレー
",-,水曜日,https://soupcurry34.com/,-,～￥999,3.62
Lilias(942),https://tabelog.com/rvwr/002180054/,4,北海道ワイン 小樽ワインギャラリー,北海道小樽市朝里川温泉1-130 ,"その他
",-,定休日年末年始,http://www.hokkaidowine.com/contents/gallery/index.html,-,～￥999,3.22
Lilias(942),https://tabelog.com/rvwr/002180054/,5,ゴディバ さっぽろ東急店,北海道札幌市中央区北四条西2丁目 東急百貨店さっぽろ店 B1F,"チョコレート、アイスクリーム
",-,不定休(さっぽろ東急店に準ずる),,-,"￥2,000～￥2,999",3.02
Lilias(942),https://tabelog.com/rvwr/002180054/,6,むか新 本店,大阪府泉佐野市上町3丁目11-4 ,"和菓子
",-,水曜日,http://www.mukashin.com/,-,～￥999,3.07
Lilias(942),https://tabelog.com/rvwr/002180054/,7,スープカリィの店 ショルバー,北海道札幌市清田区平岡五条4-11-26 ,"スープカレー
",-,火曜日（祝日の場合はOPEN）,,-,"￥1,000～￥1,999",3.39
Lilias(942),https://tabelog.com/rvwr/002180054/,8,焼肉バイキング ウエスタン 平岸店,北海道札幌市豊平区平岸5条9丁目7-1 ,"焼肉、バイキング
",-,無休,http://www.western-v.co.jp/,"￥2,000～￥2,999","￥2,000～￥2,999",3.06
Lilias(942),https://tabelog.com/rvwr/002180054/,9,PonPon,北海道札幌市白石区北郷3条4-6-14 ,"パン
",-,水曜日、木曜日,,-,-,3.00
Lilias(942),https://tabelog.com/rvwr/002180054/,10,シャトレーゼ 江別元町店,北海道江別市元町26-5 ,"ケーキ、パン、どら焼き
",-,,http://www.chateraise.co.jp/,"￥3,000～￥3,999","￥2,000～￥2,999",3.02
Lilias(942),https://tabelog.com/rvwr/002180054/,11,シャトレーゼ 前原波多江駅北店,福岡県糸島市波多江駅北1-8-2 ,"ケーキ、和菓子
",-,,https://www2.chateraise.co.jp/,-,"￥1,000～￥1,999",3.10
Lilias(942),https://tabelog.com/rvwr/002180054/,12,ピザハット 月寒店,北海道札幌市豊平区月寒西2条10-2-58 葵ビル 1F,"ピザ
",-,,,～￥999,-,3.01
Lilias(942),https://tabelog.com/rvwr/002180054/,13,定食や,北海道札幌市白石区本通6丁目北1-20 ,"定食・食堂
",-,火曜日(11:00〜15:00まで)水曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.43
Lilias(942),https://tabelog.com/rvwr/002180054/,14,コーチャンフォーマルシェ 美しが丘店,北海道札幌市清田区美しが丘1条5 コーチャンフォー美しが丘店 2F,"その他
",-,無休,http://www.coachandfour-utsukushigaoka.jp/,-,～￥999,3.05
Lilias(942),https://tabelog.com/rvwr/002180054/,15,とりはる,北海道札幌市白石区南郷通18丁目北1番の29 ,"焼鳥、居酒屋、鍋（その他）
",070-5283-8783,日曜日お休み,,"￥2,000～￥2,999",～￥999,3.27
Lilias(942),https://tabelog.com/rvwr/002180054/,16,おやきの平中,北海道札幌市白石区菊水七条2丁目1-2 ,"たい焼き・大判焼き、かき氷、アイスクリーム
",-,日曜日･祝日,,-,～￥999,3.48
Lilias(942),https://tabelog.com/rvwr/002180054/,17,サバ6製麺所 美香保店,北海道札幌市東区北23条東7-2-25 ,"ラーメン、つけ麺、餃子
",-,,https://www.saba6.com/,-,～￥999,-
Lilias(942),https://tabelog.com/rvwr/002180054/,18,味自慢手づくり そうざいの小松,北海道札幌市中央区北1条西24-1-25 グラウンドベース円山 1F,"デリカテッセン、弁当
",-,日曜日(日曜・月曜が連休の場合はお休み),http://maruyama.starfree.jp/minimaru/komatsu/,-,～￥999,3.14
Lilias(942),https://tabelog.com/rvwr/002180054/,19,ビッグフォーレスト,北海道江別市大麻桜木町21-14 ,"カフェ、ハンバーグ、ステーキ
",-,年中無休,http://www7a.biglobe.ne.jp/~bigforest/,"￥1,000～￥1,999","￥1,000～￥1,999",3.49
Lilias(942),https://tabelog.com/rvwr/002180054/,20,宮田屋 大麻店,北海道江別市大麻桜木町21-3 ,"カフェ、コーヒー専門店、ケーキ
",-,無休,http://miyataya.co.jp/ooasa.html,～￥999,～￥999,3.15
Lilias(942),https://tabelog.com/rvwr/002180054/,21,スシロー 札幌苗穂店,北海道札幌市東区本町二条6-6-6 ,"回転寿司
",-,無休,https://www.akindo-sushiro.co.jp/,"￥1,000～￥1,999","￥1,000～￥1,999",3.05
Lilias(942),https://tabelog.com/rvwr/002180054/,22,もりもと イトーヨーカドー屯田店,北海道札幌市北区屯田8条3-3-5-1 イトーヨーカドー屯田店 1F,"パン・サンドイッチ（その他）、洋菓子（その他）、和菓子
",-,無休（但しイトーヨーカドー屯田店に準ずる）,http://www.haskapp.co.jp/,～￥999,～￥999,3.01
Lilias(942),https://tabelog.com/rvwr/002180054/,23,もりもと イトーヨーカドー福住店,北海道札幌市豊平区福住2条1丁目2-5 イトーヨーカドー福住店 B1F,"ケーキ、洋菓子（その他）
",-,無休（但しイトーヨーカドー福住店に準ずる）,http://www.haskapp.co.jp/,～￥999,～￥999,3.02
Lilias(942),https://tabelog.com/rvwr/002180054/,24,メリーチョコレート 仙台三越店,宮城県仙台市青葉区一番町4丁目8-15 ,"チョコレート
",-,無休(仙台三越店に準ず),http://www.mary.co.jp/,-,"￥5,000～￥5,999",3.02
Lilias(942),https://tabelog.com/rvwr/002180054/,25,モロゾフ 神戸大丸店,兵庫県神戸市中央区明石町40 大丸神戸店 B1F,"洋菓子（その他）
",-,,http://www.morozoff.co.jp,-,"￥1,000～￥1,999",3.12
Lilias(942),https://tabelog.com/rvwr/002180054/,26,カフェ スペース,北海道札幌市厚別区厚別東4条8-15-10 ,"カフェ、定食・食堂
",-,土曜日、日曜日、祝日,,-,～￥999,3.05
Lilias(942),https://tabelog.com/rvwr/002180054/,27,居酒屋一杯,北海道札幌市清田区里塚2条2-1-12 ,"居酒屋
",-,不定休,,"￥2,000～￥2,999",-,3.04
Lilias(942),https://tabelog.com/rvwr/002180054/,28,アプリコット,北海道札幌市白石区栄通8-1-1 石村ビル 1F,"中華料理
",-,月曜日、第3木曜日,,-,-,-
Lilias(942),https://tabelog.com/rvwr/002180054/,29,RAMEN RS 改,北海道札幌市清田区平岡1条4-2-11 ,"ラーメン、つけ麺
",-,火曜日,,～￥999,～￥999,3.65
Lilias(942),https://tabelog.com/rvwr/002180054/,30,おそうざい しえる,北海道札幌市厚別区大谷地西6-2-5 ,"弁当、デリカテッセン
",-,月曜日、日曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.00
Lilias(942),https://tabelog.com/rvwr/002180054/,31,札幌フーズウインド,北海道札幌市中央区南17条西17-1-10 伏見ビル 1F,"デリカテッセン、おにぎり
",-,日曜日、祝日,https://www.s-foodswind.com/,～￥999,～￥999,3.03
