reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,1,眞善美,愛知県名古屋市東区東桜2-12-34 M's GARDEN 2F,"四川料理、中華料理
",-,月曜日・隔週日曜日（直接お問い合わせください）,,"￥15,000～￥19,999",-,4.11
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,2,鮨旬美西川,愛知県名古屋市中村区名駅2-29-19 ,"寿司
",-,毎週水曜日　不定休あり,https://www.sushishunbi-nishikawa.com/,"￥20,000～￥29,999",-,4.12
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,3,魚魚丸,愛知県名古屋市緑区藤塚2-101 ,"回転寿司
",-,,https://www.comline.co.jp/totomaru/index.html,-,"￥2,000～￥2,999",-
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,4,吉凰 はなれ,愛知県名古屋市西区那古野1-36-58 四間道ビル 1F,"寿司
",052-446-8360,月曜日,,"￥10,000～￥14,999","￥3,000～￥3,999",3.35
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,5,うなぎ家 しば福や,愛知県名古屋市西区那古野1-23-10 ,"うなぎ
",052-756-4829,毎週火曜日、第2・第4水曜日,,"￥5,000～￥5,999","￥4,000～￥4,999",3.78
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,6,美濃里屋,愛知県名古屋市千種区自由ケ丘2-8-4 みのり荘 1棟 1F,"そば・うどん・麺類（その他）、天ぷら・揚げ物（その他）、おでん
",-,日曜日,,～￥999,～￥999,3.41
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,7,おうすの里,京都府京都市東山区四条通祇園町北側262 ,"その他
",-,,,"￥1,000～￥1,999","￥1,000～￥1,999",3.21
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,8,濃厚中華そば 佐とう,愛知県名古屋市中区丸の内2-8-25 ,"ラーメン
",-,日曜日,https://sinatiku22.wixsite.com/chukasobasato,～￥999,～￥999,3.59
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,9,きん太 名古屋緑店,愛知県名古屋市緑区乗鞍2-1503-2 ,"お好み焼き、鉄板焼き
",-,無休,http://www.kinta.co.jp,"￥1,000～￥1,999",-,3.07
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,10,かつや 愛知前後店,愛知県豊明市前後町螺貝1394-4 ,"とんかつ、かつ丼・かつ重
",-,,http://www.arclandservice.co.jp/katsuya/index.html,-,～￥999,3.05
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,11,中屋パン,愛知県名古屋市千種区今池1-9-16 ,"パン、サンドイッチ
",-,"土曜日、日曜日、祝日(3連休の場合,祝日の金･土曜は営業)",,～￥999,～￥999,3.59
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,12,好陽軒,愛知県名古屋市昭和区広見町2-21-3 ,"ラーメン
",-,木曜・祝日,,-,"￥1,000～￥1,999",3.65
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,13,炭火焼き ワンダーバーグ,愛知県名古屋市名東区一社1-125-2 ,"ハンバーグ
",052-753-8829,不定休,,"￥1,000～￥1,999","￥1,000～￥1,999",3.50
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,14,馳走西健一,静岡県焼津市西小川4-8-9 ,"フレンチ、イノベーティブ・フュージョン
",054-625-8818,不定休,,"￥10,000～￥14,999","￥10,000～￥14,999",4.13
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,15,朔,三重県津市美杉町八知3541 ,"懐石・会席料理
",-,水曜日・木曜日・金曜日,http://saku.jp.net/,-,"￥6,000～￥7,999",3.81
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,16,地葉 栄,愛知県名古屋市中区栄3-19-20 GL栄ビル 2F,"焼鳥、鳥料理
",-,日曜日・第二第四月曜日,,"￥8,000～￥9,999",-,3.78
大きなやまちゃん(3184),https://tabelog.com/rvwr/000706860/,17,白,京都府京都市東山区祇園町南側570-210 ,"和菓子
",-,月曜日と第2火曜日。月曜日が祝日の場合は、翌火曜日に振り替え休日,https://haku.kyoto.jp/,-,"￥1,000～￥1,999",3.55
