reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,1,博多前炉ばた 一承 東京上野,東京都台東区上野7-2-4 FUNDES上野　8F,"居酒屋、もつ鍋、魚介料理・海鮮料理
",03-5830-3785,ー,https://issho-ueno.com/,"￥4,000～￥4,999","￥1,000～￥1,999",3.40
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,2,ツキ シュール ラメール,東京都港区海岸1-15-5 ,"フレンチ、寿司、モダンフレンチ
",03-5777-2929,月曜日(月曜日が祝日の場合は翌火曜日)、年末年始,http://www.tsukisurlamer.com,"￥10,000～￥14,999","￥4,000～￥4,999",3.47
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,3,神田錦町 更科,東京都千代田区神田錦町3-14 ,"そば
",-,土曜夜・日・祝,,"￥1,000～￥1,999","￥1,000～￥1,999",3.49
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,4,越後屋,神奈川県横浜市金沢区洲崎町1-1 ,"そば、天ぷら、魚介料理・海鮮料理
",-,月曜日（祭日の場合は営業いたします。翌日火曜日が定休日となります。）,http://soba-echigoya.com/,"￥3,000～￥3,999","￥1,000～￥1,999",3.46
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,5,bertrand larcher le bretagne kagurazaka,東京都新宿区神楽坂3-3-6 ,"フレンチ、ビストロ、クレープ
",03-5229-3555,【Restaurant】月、火　【BaràCidres】月、火,http://www.le-bretagne.com/j/bar/,"￥10,000～￥14,999","￥4,000～￥4,999",3.51
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,6,焼肉 とんがらし 本店,神奈川県横浜市港南区笹下1-2-17 第一ヒロビル,"焼肉、居酒屋、ホルモン
",045-845-4229,水曜日定休,http://www.tongarashi.net/honten/,"￥3,000～￥3,999","￥1,000～￥1,999",3.17
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,7,ブルーボトルコーヒー 青山カフェ,東京都港区南青山3-13-14 増田ビル 2F,"カフェ、洋菓子（その他）、パン・サンドイッチ（その他）
",-,無休,https://bluebottlecoffee.jp/cafes/aoyama,～￥999,～￥999,3.35
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,8,春ちゃん 手作り餃子,東京都新宿区百人町4-8-2 ,"餃子
",-,無休,,"￥1,000～￥1,999",～￥999,3.08
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,9,牡蠣と和牛の奴隷,東京都港区赤坂3-14-1 コンチネンタル赤坂Ⅳ 2F,"肉バル、焼肉、オイスターバー
",03-5561-6160,なし,,"￥4,000～￥4,999","￥1,000～￥1,999",3.15
食いしんこのは嬢(1736),https://tabelog.com/rvwr/000252359/,10,Brianza 6.1,東京都港区六本木1-4-5 アークヒルズサウスタワー B1F,"イタリアン、ピザ、パスタ
",-,日曜日,http://www.la-brianza.com/,"￥3,000～￥3,999","￥1,000～￥1,999",3.46
