reviewr_name,reviewr_url,store_id,store_name,store_address,store_genre,store_tellnum,store_closedday,store_homepage,store_dinner_price_range,store_lunch_price_range,store_score
kazuarugo(32),https://tabelog.com/rvwr/001315971/,1,ぼんぼん,沖縄県那覇市松尾2-8-30 ,"うなぎ、寿司、沖縄そば
",-,水曜,,-,"￥1,000～￥1,999",3.38
kazuarugo(32),https://tabelog.com/rvwr/001315971/,2,コーヒースタンド小嶺,沖縄県那覇市松尾2-7-10 牧志公設市場 仮設市場 1F,"コーヒー専門店、カフェ・喫茶（その他）
",-,,https://kosetsu-ichiba.com/,-,～￥999,3.04
kazuarugo(32),https://tabelog.com/rvwr/001315971/,3,花笠食堂,沖縄県那覇市牧志3-2-48 ,"定食・食堂、沖縄料理
",-,お盆・新旧正月,,～￥999,"￥1,000～￥1,999",3.39
kazuarugo(32),https://tabelog.com/rvwr/001315971/,4,そば処 かね政,千葉県浦安市猫実5-1-52 ,"そば
",-,月曜日,,-,～￥999,3.09
kazuarugo(32),https://tabelog.com/rvwr/001315971/,5,南京亭,神奈川県横浜市神奈川区西神奈川1-20-4 ,"中華料理、ラーメン
",-,水曜日,,"￥1,000～￥1,999","￥1,000～￥1,999",3.49
kazuarugo(32),https://tabelog.com/rvwr/001315971/,6,OKINAWA SOBA EIBUN,沖縄県那覇市壺屋1-5-14 ,"沖縄そば
",-,水曜日,https://m.facebook.com/NahaOkinawasoba/,-,～￥999,3.60
kazuarugo(32),https://tabelog.com/rvwr/001315971/,7,モラ・カフェ,沖縄県那覇市安里388-1 ,"立ち飲み居酒屋・バー
",-,月曜日、木曜日,,"￥1,000～￥1,999",-,3.09
kazuarugo(32),https://tabelog.com/rvwr/001315971/,8,居酒屋 一本,沖縄県宮古島市平良下里846 ,"居酒屋
",-,火曜,,"￥2,000～￥2,999",-,3.08
kazuarugo(32),https://tabelog.com/rvwr/001315971/,9,旬鮮居食屋 知花冷凍食品,沖縄県那覇市松尾2-11-14 ,"居酒屋、和食（その他）
",-,水曜日,,"￥2,000～￥2,999",-,3.17
kazuarugo(32),https://tabelog.com/rvwr/001315971/,10,元祖ぎょうざ苑,兵庫県神戸市中央区栄町通2-8-11 ,"餃子、中華麺（その他）、中華料理
",-,月曜日(祝日の場合は営業),https://ganso-gyozaen.com/,"￥1,000～￥1,999",～￥999,3.49
