store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
ラ・リヴィエール,000470871,https://tabelog.com/rvwr/000470871/,2058,455,0.2210884353741496
ラ・リヴィエール,000507031,https://tabelog.com/rvwr/000507031/,90,56,0.6222222222222222
ラ・リヴィエール,000408801,https://tabelog.com/rvwr/000408801/,4192,814,0.1941793893129771
ラ・リヴィエール,000414938,https://tabelog.com/rvwr/000414938/,214,181,0.8457943925233645
ラ・リヴィエール,005736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
ラ・リヴィエール,rekko,https://tabelog.com/rvwr/rekko/,203,89,0.438423645320197
ラ・リヴィエール,003306553,https://tabelog.com/rvwr/003306553/,231,3,0.0129870129870129
ラ・リヴィエール,011446388,https://tabelog.com/rvwr/011446388/,67,44,0.6567164179104478
ラ・リヴィエール,008259727,https://tabelog.com/rvwr/008259727/,60,39,0.65
ラ・リヴィエール,008930767,https://tabelog.com/rvwr/008930767/,464,293,0.6314655172413793
ラ・リヴィエール,002236325,https://tabelog.com/rvwr/002236325/,108,62,0.5740740740740741
