store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
二代目 佐平次,loro,https://tabelog.com/rvwr/loro/,3587,22,0.0061332589908001
二代目 佐平次,002221142,https://tabelog.com/rvwr/002221142/,1050,11,0.0104761904761904
二代目 佐平次,004047660,https://tabelog.com/rvwr/004047660/,1032,7,0.0067829457364341
二代目 佐平次,000770547,https://tabelog.com/rvwr/000770547/,1086,2,0.001841620626151
二代目 佐平次,00051090,https://tabelog.com/rvwr/00051090/,4862,43,0.0088440970793911
二代目 佐平次,002642205,https://tabelog.com/rvwr/002642205/,2115,32,0.0151300236406619
二代目 佐平次,001072253,https://tabelog.com/rvwr/001072253/,315,7,0.0222222222222222
二代目 佐平次,000408801,https://tabelog.com/rvwr/000408801/,4192,814,0.1941793893129771
二代目 佐平次,tabiroman,https://tabelog.com/rvwr/tabiroman/,3969,34,0.0085663895187704
二代目 佐平次,000767026,https://tabelog.com/rvwr/000767026/,1762,13,0.0073779795686719
二代目 佐平次,006805336,https://tabelog.com/rvwr/006805336/,266,9,0.0338345864661654
二代目 佐平次,001748385,https://tabelog.com/rvwr/001748385/,4142,38,0.0091743119266055
二代目 佐平次,003180184,https://tabelog.com/rvwr/003180184/,775,12,0.0154838709677419
二代目 佐平次,000842860,https://tabelog.com/rvwr/000842860/,2746,45,0.0163874726875455
二代目 佐平次,000146229,https://tabelog.com/rvwr/000146229/,1402,54,0.0385164051355206
二代目 佐平次,000311779,https://tabelog.com/rvwr/000311779/,66,1,0.0151515151515151
二代目 佐平次,luffy,https://tabelog.com/rvwr/luffy/,261,172,0.6590038314176245
二代目 佐平次,001638444,https://tabelog.com/rvwr/001638444/,423,2,0.0047281323877068
二代目 佐平次,005030918,https://tabelog.com/rvwr/005030918/,453,3,0.0066225165562913
二代目 佐平次,014530354,https://tabelog.com/rvwr/014530354/,35,1,0.0285714285714285
二代目 佐平次,008930767,https://tabelog.com/rvwr/008930767/,464,293,0.6314655172413793
二代目 佐平次,005436833,https://tabelog.com/rvwr/005436833/,1151,13,0.0112945264986967
二代目 佐平次,1100s,https://tabelog.com/rvwr/1100s/,804,7,0.0087064676616915
二代目 佐平次,006528391,https://tabelog.com/rvwr/006528391/,92,2,0.0217391304347826
