store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
どんぶり屋,016868716,https://tabelog.com/rvwr/016868716/,528,11,0.0208333333333333
どんぶり屋,002227483,https://tabelog.com/rvwr/002227483/,471,367,0.7791932059447984
どんぶり屋,002288810,https://tabelog.com/rvwr/002288810/,21,1,0.0476190476190476
どんぶり屋,000094621,https://tabelog.com/rvwr/000094621/,1166,1,0.0008576329331046
どんぶり屋,000706860,https://tabelog.com/rvwr/000706860/,2238,14,0.0062555853440571
どんぶり屋,004374364,https://tabelog.com/rvwr/004374364/,1015,2,0.0019704433497536
どんぶり屋,005072335,https://tabelog.com/rvwr/005072335/,572,5,0.0087412587412587
どんぶり屋,006434124,https://tabelog.com/rvwr/006434124/,206,6,0.029126213592233
どんぶり屋,001315971,https://tabelog.com/rvwr/001315971/,298,46,0.1543624161073825
どんぶり屋,008716980,https://tabelog.com/rvwr/008716980/,234,26,0.1111111111111111
どんぶり屋,002724839,https://tabelog.com/rvwr/002724839/,280,3,0.0107142857142857
どんぶり屋,011692849,https://tabelog.com/rvwr/011692849/,179,5,0.0279329608938547
どんぶり屋,002829362,https://tabelog.com/rvwr/002829362/,846,10,0.0118203309692671
どんぶり屋,005317477,https://tabelog.com/rvwr/005317477/,122,8,0.0655737704918032
どんぶり屋,temisqyq,https://tabelog.com/rvwr/temisqyq/,117,2,0.017094017094017
どんぶり屋,00003146,https://tabelog.com/rvwr/00003146/,1321,8,0.0060560181680545
どんぶり屋,001313227,https://tabelog.com/rvwr/001313227/,233,12,0.0515021459227467
どんぶり屋,001526919,https://tabelog.com/rvwr/001526919/,372,1,0.0026881720430107
どんぶり屋,004924733,https://tabelog.com/rvwr/004924733/,99,6,0.0606060606060606
どんぶり屋,004533174,https://tabelog.com/rvwr/004533174/,414,6,0.0144927536231884
どんぶり屋,001347797,https://tabelog.com/rvwr/001347797/,6766,584,0.0863139225539462
どんぶり屋,001613444,https://tabelog.com/rvwr/001613444/,114,4,0.0350877192982456
どんぶり屋,000094311,https://tabelog.com/rvwr/000094311/,3094,340,0.1098901098901098
どんぶり屋,00031156,https://tabelog.com/rvwr/00031156/,201,6,0.0298507462686567
