store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
グラーノエアックア,002118595,https://tabelog.com/rvwr/002118595/,2863,157,0.0548375829549423
グラーノエアックア,000697620,https://tabelog.com/rvwr/000697620/,304,63,0.2072368421052631
グラーノエアックア,003324699,https://tabelog.com/rvwr/003324699/,37,37,1.0
グラーノエアックア,002227483,https://tabelog.com/rvwr/002227483/,471,367,0.7791932059447984
グラーノエアックア,000408801,https://tabelog.com/rvwr/000408801/,4192,814,0.1941793893129771
グラーノエアックア,001362733,https://tabelog.com/rvwr/001362733/,318,161,0.5062893081761006
グラーノエアックア,005736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
グラーノエアックア,yici,https://tabelog.com/rvwr/yici/,562,11,0.0195729537366548
グラーノエアックア,000252305,https://tabelog.com/rvwr/000252305/,40,4,0.1
グラーノエアックア,000497188,https://tabelog.com/rvwr/000497188/,10,4,0.4
グラーノエアックア,001956317,https://tabelog.com/rvwr/001956317/,159,7,0.0440251572327044
グラーノエアックア,016225546,https://tabelog.com/rvwr/016225546/,38,22,0.5789473684210527
グラーノエアックア,014906233,https://tabelog.com/rvwr/014906233/,15,7,0.4666666666666667
グラーノエアックア,002407322,https://tabelog.com/rvwr/002407322/,1169,134,0.1146278870829769
グラーノエアックア,010295757,https://tabelog.com/rvwr/010295757/,276,85,0.3079710144927536
グラーノエアックア,006716869,https://tabelog.com/rvwr/006716869/,513,148,0.2884990253411306
グラーノエアックア,003004276,https://tabelog.com/rvwr/003004276/,1507,201,0.1333775713337757
グラーノエアックア,003787229,https://tabelog.com/rvwr/003787229/,255,54,0.2117647058823529
グラーノエアックア,002981074,https://tabelog.com/rvwr/002981074/,186,149,0.8010752688172043
グラーノエアックア,008930767,https://tabelog.com/rvwr/008930767/,464,293,0.6314655172413793
グラーノエアックア,001961695,https://tabelog.com/rvwr/001961695/,150,62,0.4133333333333333
グラーノエアックア,003018948,https://tabelog.com/rvwr/003018948/,390,12,0.0307692307692307
グラーノエアックア,002803887,https://tabelog.com/rvwr/002803887/,600,187,0.3116666666666666
グラーノエアックア,002717809,https://tabelog.com/rvwr/002717809/,126,112,0.8888888888888888
グラーノエアックア,000415075,https://tabelog.com/rvwr/000415075/,201,41,0.2039800995024875
グラーノエアックア,001732475,https://tabelog.com/rvwr/001732475/,15,1,0.0666666666666666
グラーノエアックア,002236325,https://tabelog.com/rvwr/002236325/,108,62,0.5740740740740741
グラーノエアックア,010724778,https://tabelog.com/rvwr/010724778/,1,1,1.0
グラーノエアックア,004166574,https://tabelog.com/rvwr/004166574/,283,111,0.392226148409894
グラーノエアックア,006074586,https://tabelog.com/rvwr/006074586/,2,2,1.0
グラーノエアックア,japanesesake,https://tabelog.com/rvwr/japanesesake/,77,54,0.7012987012987013
