store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
寺子屋本舗 函館店,dgd,https://tabelog.com/rvwr/dgd/,5372,20,0.003723008190618
寺子屋本舗 函館店,osarutotanuki,https://tabelog.com/rvwr/osarutotanuki/,2912,45,0.0154532967032967
寺子屋本舗 函館店,000297484,https://tabelog.com/rvwr/000297484/,1749,11,0.0062893081761006
寺子屋本舗 函館店,00051064,https://tabelog.com/rvwr/00051064/,802,5,0.0062344139650872
寺子屋本舗 函館店,016868716,https://tabelog.com/rvwr/016868716/,528,11,0.0208333333333333
寺子屋本舗 函館店,000084978,https://tabelog.com/rvwr/000084978/,3173,75,0.0236369366530097
寺子屋本舗 函館店,005736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
寺子屋本舗 函館店,001454149,https://tabelog.com/rvwr/001454149/,412,6,0.0145631067961165
寺子屋本舗 函館店,002180054,https://tabelog.com/rvwr/002180054/,4605,35,0.007600434310532
寺子屋本舗 函館店,000576038,https://tabelog.com/rvwr/000576038/,2610,19,0.00727969348659
寺子屋本舗 函館店,004452054,https://tabelog.com/rvwr/004452054/,4619,96,0.0207837194197878
寺子屋本舗 函館店,000218150,https://tabelog.com/rvwr/000218150/,3443,10,0.0029044437990124
寺子屋本舗 函館店,00036187,https://tabelog.com/rvwr/00036187/,543,16,0.0294659300184162
寺子屋本舗 函館店,dc2raka,https://tabelog.com/rvwr/dc2raka/,1461,11,0.0075290896646132
寺子屋本舗 函館店,dahlian38,https://tabelog.com/rvwr/dahlian38/,2087,14,0.0067081935793004
寺子屋本舗 函館店,001107153,https://tabelog.com/rvwr/001107153/,4399,20,0.004546487838145
寺子屋本舗 函館店,001906236,https://tabelog.com/rvwr/001906236/,21,1,0.0476190476190476
寺子屋本舗 函館店,srzc,https://tabelog.com/rvwr/srzc/,2961,18,0.0060790273556231
寺子屋本舗 函館店,003436721,https://tabelog.com/rvwr/003436721/,722,11,0.0152354570637119
寺子屋本舗 函館店,00010250,https://tabelog.com/rvwr/00010250/,13141,16,0.0012175633513431
寺子屋本舗 函館店,001347797,https://tabelog.com/rvwr/001347797/,6766,584,0.0863139225539462
