store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
○串酒場,2219297,https://tabelog.com/rvwr/002219297/,136,39,0.2867647058823529
○串酒場,8930767,https://tabelog.com/rvwr/008930767/,464,293,0.6314655172413793
○串酒場,3533880,https://tabelog.com/rvwr/003533880/,1625,113,0.0695384615384615
○串酒場,2553704,https://tabelog.com/rvwr/002553704/,1822,516,0.283205268935236
○串酒場,2530084,https://tabelog.com/rvwr/002530084/,625,93,0.1488
○串酒場,10295757,https://tabelog.com/rvwr/010295757/,276,85,0.3079710144927536
○串酒場,6716869,https://tabelog.com/rvwr/006716869/,513,148,0.2884990253411306
○串酒場,1022501,https://tabelog.com/rvwr/001022501/,825,10,0.0121212121212121
○串酒場,31808,https://tabelog.com/rvwr/00031808/,364,2,0.0054945054945054
○串酒場,9310101,https://tabelog.com/rvwr/009310101/,255,4,0.0156862745098039
○串酒場,9176132,https://tabelog.com/rvwr/009176132/,130,6,0.0461538461538461
○串酒場,8060081,https://tabelog.com/rvwr/008060081/,39,36,0.9230769230769232
○串酒場,1961695,https://tabelog.com/rvwr/001961695/,150,62,0.4133333333333333
○串酒場,4495941,https://tabelog.com/rvwr/004495941/,760,80,0.1052631578947368
