store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
割烹旅館 若松,000408801,https://tabelog.com/rvwr/000408801/,4192,814,0.1941793893129771
割烹旅館 若松,001417668,https://tabelog.com/rvwr/001417668/,615,7,0.0113821138211382
割烹旅館 若松,yoidore,https://tabelog.com/rvwr/yoidore/,1489,17,0.0114170584284754
割烹旅館 若松,000359606,https://tabelog.com/rvwr/000359606/,2372,143,0.0602866779089376
割烹旅館 若松,00015828,https://tabelog.com/rvwr/00015828/,85,4,0.0470588235294117
割烹旅館 若松,010376914,https://tabelog.com/rvwr/010376914/,21,5,0.238095238095238
割烹旅館 若松,000230877,https://tabelog.com/rvwr/000230877/,676,8,0.0118343195266272
割烹旅館 若松,001689355,https://tabelog.com/rvwr/001689355/,816,107,0.1311274509803921
割烹旅館 若松,000076285,https://tabelog.com/rvwr/000076285/,90,3,0.0333333333333333
割烹旅館 若松,000524159,https://tabelog.com/rvwr/000524159/,667,2,0.0029985007496251
割烹旅館 若松,000499855,https://tabelog.com/rvwr/000499855/,63,1,0.0158730158730158
割烹旅館 若松,000975182,https://tabelog.com/rvwr/000975182/,14,13,0.9285714285714286
割烹旅館 若松,00041479,https://tabelog.com/rvwr/00041479/,64,3,0.046875
割烹旅館 若松,009404006,https://tabelog.com/rvwr/009404006/,148,6,0.0405405405405405
割烹旅館 若松,002678852,https://tabelog.com/rvwr/002678852/,3427,41,0.0119638167493434
割烹旅館 若松,009322026,https://tabelog.com/rvwr/009322026/,80,1,0.0125
割烹旅館 若松,006074669,https://tabelog.com/rvwr/006074669/,6,1,0.1666666666666666
割烹旅館 若松,003069880,https://tabelog.com/rvwr/003069880/,194,5,0.0257731958762886
割烹旅館 若松,wahuku,https://tabelog.com/rvwr/wahuku/,727,1,0.0013755158184319
割烹旅館 若松,wanko,https://tabelog.com/rvwr/wanko/,220,99,0.45
割烹旅館 若松,000288269,https://tabelog.com/rvwr/000288269/,14,1,0.0714285714285714
割烹旅館 若松,000929126,https://tabelog.com/rvwr/000929126/,2529,17,0.0067220245156188
割烹旅館 若松,000184433,https://tabelog.com/rvwr/000184433/,105,2,0.019047619047619
