store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
カフェ 美鈴 函館空港店,001363711,https://tabelog.com/rvwr/001363711/,1271,59,0.046420141620771
カフェ 美鈴 函館空港店,006056365,https://tabelog.com/rvwr/006056365/,245,4,0.0163265306122449
カフェ 美鈴 函館空港店,gems,https://tabelog.com/rvwr/gems/,7804,24,0.0030753459764223
カフェ 美鈴 函館空港店,002165725,https://tabelog.com/rvwr/002165725/,3086,12,0.0038885288399222
カフェ 美鈴 函館空港店,003225753,https://tabelog.com/rvwr/003225753/,35,7,0.2
カフェ 美鈴 函館空港店,001196582,https://tabelog.com/rvwr/001196582/,2674,510,0.1907255048616305
カフェ 美鈴 函館空港店,000789416,https://tabelog.com/rvwr/000789416/,7619,27,0.0035437721485759
カフェ 美鈴 函館空港店,radionoheya,https://tabelog.com/rvwr/radionoheya/,2312,31,0.0134083044982698
カフェ 美鈴 函館空港店,001315971,https://tabelog.com/rvwr/001315971/,298,46,0.1543624161073825
カフェ 美鈴 函館空港店,008930767,https://tabelog.com/rvwr/008930767/,464,293,0.6314655172413793
カフェ 美鈴 函館空港店,000097229,https://tabelog.com/rvwr/000097229/,3751,13,0.003465742468675
カフェ 美鈴 函館空港店,000130540,https://tabelog.com/rvwr/000130540/,3592,17,0.0047327394209354
カフェ 美鈴 函館空港店,000216524,https://tabelog.com/rvwr/000216524/,4504,32,0.0071047957371225
カフェ 美鈴 函館空港店,000069817,https://tabelog.com/rvwr/000069817/,2233,14,0.006269592476489
カフェ 美鈴 函館空港店,008673479,https://tabelog.com/rvwr/008673479/,252,4,0.0158730158730158
カフェ 美鈴 函館空港店,001920159,https://tabelog.com/rvwr/001920159/,659,371,0.5629742033383915
カフェ 美鈴 函館空港店,001133605,https://tabelog.com/rvwr/001133605/,1215,10,0.0082304526748971
カフェ 美鈴 函館空港店,011106342,https://tabelog.com/rvwr/011106342/,27,4,0.1481481481481481
カフェ 美鈴 函館空港店,000470871,https://tabelog.com/rvwr/000470871/,2058,455,0.2210884353741496
カフェ 美鈴 函館空港店,partyroomjp,https://tabelog.com/rvwr/partyroomjp/,2895,67,0.0231433506044905
カフェ 美鈴 函館空港店,000429531,https://tabelog.com/rvwr/000429531/,1230,5,0.0040650406504065
カフェ 美鈴 函館空港店,00047513,https://tabelog.com/rvwr/00047513/,6574,28,0.0042592029205962
カフェ 美鈴 函館空港店,000324233,https://tabelog.com/rvwr/000324233/,2115,7,0.0033096926713947
カフェ 美鈴 函館空港店,000454961,https://tabelog.com/rvwr/000454961/,1843,15,0.0081389039609332
カフェ 美鈴 函館空港店,001061510,https://tabelog.com/rvwr/001061510/,224,5,0.0223214285714285
カフェ 美鈴 函館空港店,000618208,https://tabelog.com/rvwr/000618208/,9416,4,0.0004248088360237
カフェ 美鈴 函館空港店,001788863,https://tabelog.com/rvwr/001788863/,115,2,0.017391304347826
カフェ 美鈴 函館空港店,orz,https://tabelog.com/rvwr/orz/,1356,72,0.0530973451327433
カフェ 美鈴 函館空港店,00026525,https://tabelog.com/rvwr/00026525/,1266,2,0.0015797788309636
カフェ 美鈴 函館空港店,001839374,https://tabelog.com/rvwr/001839374/,21,7,0.3333333333333333
カフェ 美鈴 函館空港店,000286419,https://tabelog.com/rvwr/000286419/,1555,9,0.0057877813504823
カフェ 美鈴 函館空港店,900036,https://tabelog.com/rvwr/900036/,2501,2,0.0007996801279488
カフェ 美鈴 函館空港店,001689355,https://tabelog.com/rvwr/001689355/,816,107,0.1311274509803921
カフェ 美鈴 函館空港店,000531758,https://tabelog.com/rvwr/000531758/,171,4,0.023391812865497
カフェ 美鈴 函館空港店,000153182,https://tabelog.com/rvwr/000153182/,149,7,0.046979865771812
カフェ 美鈴 函館空港店,000071797,https://tabelog.com/rvwr/000071797/,1219,27,0.0221493027071369
カフェ 美鈴 函館空港店,000831482,https://tabelog.com/rvwr/000831482/,3486,55,0.0157773952954675
カフェ 美鈴 函館空港店,011221575,https://tabelog.com/rvwr/011221575/,432,166,0.3842592592592592
カフェ 美鈴 函館空港店,000187818,https://tabelog.com/rvwr/000187818/,1354,23,0.0169867060561299
カフェ 美鈴 函館空港店,007277225,https://tabelog.com/rvwr/007277225/,3023,3,0.00099239166391
カフェ 美鈴 函館空港店,007422752,https://tabelog.com/rvwr/007422752/,76,4,0.0526315789473684
カフェ 美鈴 函館空港店,006993732,https://tabelog.com/rvwr/006993732/,940,6,0.0063829787234042
カフェ 美鈴 函館空港店,005071189,https://tabelog.com/rvwr/005071189/,467,12,0.025695931477516
カフェ 美鈴 函館空港店,010707631,https://tabelog.com/rvwr/010707631/,160,8,0.05
カフェ 美鈴 函館空港店,010466201,https://tabelog.com/rvwr/010466201/,90,14,0.1555555555555555
カフェ 美鈴 函館空港店,007637043,https://tabelog.com/rvwr/007637043/,159,1,0.0062893081761006
カフェ 美鈴 函館空港店,006346090,https://tabelog.com/rvwr/006346090/,914,42,0.0459518599562363
カフェ 美鈴 函館空港店,006663008,https://tabelog.com/rvwr/006663008/,1316,43,0.0326747720364741
カフェ 美鈴 函館空港店,000408801,https://tabelog.com/rvwr/000408801/,4192,814,0.1941793893129771
カフェ 美鈴 函館空港店,003306553,https://tabelog.com/rvwr/003306553/,231,3,0.0129870129870129
カフェ 美鈴 函館空港店,003298269,https://tabelog.com/rvwr/003298269/,233,4,0.0171673819742489
カフェ 美鈴 函館空港店,005038035,https://tabelog.com/rvwr/005038035/,1263,4,0.0031670625494853
カフェ 美鈴 函館空港店,002849044,https://tabelog.com/rvwr/002849044/,653,35,0.0535987748851454
カフェ 美鈴 函館空港店,004509109,https://tabelog.com/rvwr/004509109/,511,431,0.8434442270058709
カフェ 美鈴 函館空港店,nyoo,https://tabelog.com/rvwr/nyoo/,1591,5,0.0031426775612822
カフェ 美鈴 函館空港店,001871014,https://tabelog.com/rvwr/001871014/,214,7,0.0327102803738317
カフェ 美鈴 函館空港店,001787249,https://tabelog.com/rvwr/001787249/,1733,14,0.0080784766301211
カフェ 美鈴 函館空港店,002680361,https://tabelog.com/rvwr/002680361/,1147,35,0.030514385353095
カフェ 美鈴 函館空港店,007331935,https://tabelog.com/rvwr/007331935/,1308,5,0.0038226299694189
カフェ 美鈴 函館空港店,kovayashi,https://tabelog.com/rvwr/kovayashi/,87,2,0.0229885057471264
カフェ 美鈴 函館空港店,000582940,https://tabelog.com/rvwr/000582940/,326,7,0.0214723926380368
カフェ 美鈴 函館空港店,000260431,https://tabelog.com/rvwr/000260431/,1285,16,0.0124513618677042
カフェ 美鈴 函館空港店,000083181,https://tabelog.com/rvwr/000083181/,195,2,0.0102564102564102
カフェ 美鈴 函館空港店,00024613,https://tabelog.com/rvwr/00024613/,1141,8,0.0070113935144609
カフェ 美鈴 函館空港店,009052304,https://tabelog.com/rvwr/009052304/,224,3,0.0133928571428571
カフェ 美鈴 函館空港店,017893262,https://tabelog.com/rvwr/017893262/,26,8,0.3076923076923077
カフェ 美鈴 函館空港店,006414360,https://tabelog.com/rvwr/006414360/,53,10,0.1886792452830188
