store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
函館海鮮料理 北斗房,000324403,https://tabelog.com/rvwr/000324403/,3262,32,0.0098099325567136
函館海鮮料理 北斗房,007817720,https://tabelog.com/rvwr/007817720/,326,5,0.0153374233128834
函館海鮮料理 北斗房,014919367,https://tabelog.com/rvwr/014919367/,586,19,0.0324232081911262
函館海鮮料理 北斗房,001152122,https://tabelog.com/rvwr/001152122/,473,4,0.0084566596194503
函館海鮮料理 北斗房,008169918,https://tabelog.com/rvwr/008169918/,322,2,0.0062111801242236
函館海鮮料理 北斗房,005938710,https://tabelog.com/rvwr/005938710/,250,4,0.016
函館海鮮料理 北斗房,007650345,https://tabelog.com/rvwr/007650345/,182,3,0.0164835164835164
函館海鮮料理 北斗房,004996652,https://tabelog.com/rvwr/004996652/,390,27,0.0692307692307692
函館海鮮料理 北斗房,000831260,https://tabelog.com/rvwr/000831260/,2784,81,0.0290948275862068
函館海鮮料理 北斗房,004046583,https://tabelog.com/rvwr/004046583/,282,17,0.0602836879432624
函館海鮮料理 北斗房,svillage2002,https://tabelog.com/rvwr/svillage2002/,191,11,0.0575916230366492
函館海鮮料理 北斗房,011771570,https://tabelog.com/rvwr/011771570/,1,1,1.0
函館海鮮料理 北斗房,010576522,https://tabelog.com/rvwr/010576522/,1,1,1.0
