store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
翼餃子,001779498,https://tabelog.com/rvwr/001779498/,317,192,0.6056782334384858
翼餃子,002118595,https://tabelog.com/rvwr/002118595/,2863,157,0.0548375829549423
翼餃子,001196582,https://tabelog.com/rvwr/001196582/,2674,510,0.1907255048616305
翼餃子,001670574,https://tabelog.com/rvwr/001670574/,193,99,0.5129533678756477
翼餃子,000470871,https://tabelog.com/rvwr/000470871/,2058,455,0.2210884353741496
翼餃子,002080248,https://tabelog.com/rvwr/002080248/,257,187,0.7276264591439688
翼餃子,015544667,https://tabelog.com/rvwr/015544667/,202,16,0.0792079207920792
翼餃子,001403045,https://tabelog.com/rvwr/001403045/,298,96,0.3221476510067114
翼餃子,003708656,https://tabelog.com/rvwr/003708656/,291,25,0.0859106529209622
翼餃子,000328621,https://tabelog.com/rvwr/000328621/,9,4,0.4444444444444444
翼餃子,000084978,https://tabelog.com/rvwr/000084978/,3173,75,0.0236369366530097
翼餃子,000696846,https://tabelog.com/rvwr/000696846/,78,3,0.0384615384615384
翼餃子,ai1013,https://tabelog.com/rvwr/ai1013/,1494,43,0.0287817938420348
翼餃子,003272136,https://tabelog.com/rvwr/003272136/,21,3,0.1428571428571428
翼餃子,004073197,https://tabelog.com/rvwr/004073197/,44,27,0.6136363636363636
翼餃子,000094311,https://tabelog.com/rvwr/000094311/,3094,340,0.1098901098901098
翼餃子,012012334,https://tabelog.com/rvwr/012012334/,22,7,0.3181818181818182
翼餃子,004481546,https://tabelog.com/rvwr/004481546/,155,76,0.4903225806451612
翼餃子,005895039,https://tabelog.com/rvwr/005895039/,1126,165,0.1465364120781527
翼餃子,007095476,https://tabelog.com/rvwr/007095476/,214,92,0.4299065420560747
翼餃子,008413708,https://tabelog.com/rvwr/008413708/,65,18,0.2769230769230769
翼餃子,005736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
翼餃子,011221575,https://tabelog.com/rvwr/011221575/,432,166,0.3842592592592592
翼餃子,003004276,https://tabelog.com/rvwr/003004276/,1507,201,0.1333775713337757
翼餃子,20140401,https://tabelog.com/rvwr/20140401/,619,25,0.0403877221324717
翼餃子,000228765,https://tabelog.com/rvwr/000228765/,1627,75,0.0460971112476951
翼餃子,002433100,https://tabelog.com/rvwr/002433100/,9,9,1.0
翼餃子,003272341,https://tabelog.com/rvwr/003272341/,445,6,0.0134831460674157
翼餃子,007557210,https://tabelog.com/rvwr/007557210/,62,36,0.5806451612903226
翼餃子,007432270,https://tabelog.com/rvwr/007432270/,1,1,1.0
翼餃子,006639431,https://tabelog.com/rvwr/006639431/,454,167,0.36784140969163
翼餃子,001423486,https://tabelog.com/rvwr/001423486/,1,1,1.0
翼餃子,004755160,https://tabelog.com/rvwr/004755160/,312,259,0.8301282051282052
翼餃子,015253537,https://tabelog.com/rvwr/015253537/,32,23,0.71875
翼餃子,000609261,https://tabelog.com/rvwr/000609261/,626,88,0.1405750798722044
翼餃子,004495941,https://tabelog.com/rvwr/004495941/,760,80,0.1052631578947368
翼餃子,004094276,https://tabelog.com/rvwr/004094276/,123,104,0.8455284552845529
