store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
らーめん炙,006100108,https://tabelog.com/rvwr/006100108/,113,18,0.1592920353982301
らーめん炙,000707852,https://tabelog.com/rvwr/000707852/,919,187,0.2034820457018498
らーめん炙,003851499,https://tabelog.com/rvwr/003851499/,210,6,0.0285714285714285
らーめん炙,001196582,https://tabelog.com/rvwr/001196582/,2674,510,0.1907255048616305
らーめん炙,003499405,https://tabelog.com/rvwr/003499405/,213,19,0.0892018779342723
らーめん炙,005736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
らーめん炙,008930767,https://tabelog.com/rvwr/008930767/,464,293,0.6314655172413793
らーめん炙,005130056,https://tabelog.com/rvwr/005130056/,23,1,0.0434782608695652
らーめん炙,000916480,https://tabelog.com/rvwr/000916480/,34,14,0.4117647058823529
らーめん炙,004162788,https://tabelog.com/rvwr/004162788/,39,27,0.6923076923076923
らーめん炙,001719785,https://tabelog.com/rvwr/001719785/,33,25,0.7575757575757576
らーめん炙,001362733,https://tabelog.com/rvwr/001362733/,318,161,0.5062893081761006
らーめん炙,001438237,https://tabelog.com/rvwr/001438237/,13,4,0.3076923076923077
らーめん炙,001076353,https://tabelog.com/rvwr/001076353/,11,5,0.4545454545454545
らーめん炙,maplepapa2010,https://tabelog.com/rvwr/maplepapa2010/,397,42,0.105793450881612
らーめん炙,000345261,https://tabelog.com/rvwr/000345261/,3474,760,0.2187679907887161
らーめん炙,000194334,https://tabelog.com/rvwr/000194334/,132,24,0.1818181818181818
らーめん炙,000144376,https://tabelog.com/rvwr/000144376/,281,59,0.2099644128113879
らーめん炙,000077035,https://tabelog.com/rvwr/000077035/,91,5,0.0549450549450549
らーめん炙,011383655,https://tabelog.com/rvwr/011383655/,146,27,0.184931506849315
らーめん炙,000413361,https://tabelog.com/rvwr/000413361/,7,6,0.8571428571428571
らーめん炙,000070170,https://tabelog.com/rvwr/000070170/,17,8,0.4705882352941176
らーめん炙,000224854,https://tabelog.com/rvwr/000224854/,47,35,0.7446808510638298
らーめん炙,009996488,https://tabelog.com/rvwr/009996488/,59,9,0.1525423728813559
らーめん炙,005895039,https://tabelog.com/rvwr/005895039/,1126,165,0.1465364120781527
らーめん炙,005317477,https://tabelog.com/rvwr/005317477/,122,8,0.0655737704918032
らーめん炙,004481546,https://tabelog.com/rvwr/004481546/,155,76,0.4903225806451612
らーめん炙,004996652,https://tabelog.com/rvwr/004996652/,390,27,0.0692307692307692
らーめん炙,006907576,https://tabelog.com/rvwr/006907576/,146,126,0.863013698630137
らーめん炙,003318140,https://tabelog.com/rvwr/003318140/,903,133,0.1472868217054263
らーめん炙,002627356,https://tabelog.com/rvwr/002627356/,598,85,0.1421404682274247
らーめん炙,000385438,https://tabelog.com/rvwr/000385438/,1060,18,0.0169811320754716
らーめん炙,003577246,https://tabelog.com/rvwr/003577246/,18,14,0.7777777777777778
らーめん炙,003296185,https://tabelog.com/rvwr/003296185/,14,7,0.5
らーめん炙,000408801,https://tabelog.com/rvwr/000408801/,4192,814,0.1941793893129771
らーめん炙,00017063,https://tabelog.com/rvwr/00017063/,2295,17,0.0074074074074074
らーめん炙,000262466,https://tabelog.com/rvwr/000262466/,1079,43,0.0398517145505097
らーめん炙,000761943,https://tabelog.com/rvwr/000761943/,24,2,0.0833333333333333
らーめん炙,000172163,https://tabelog.com/rvwr/000172163/,15,6,0.4
らーめん炙,003183879,https://tabelog.com/rvwr/003183879/,339,12,0.0353982300884955
