store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
キットゥン,5736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
キットゥン,1779498,https://tabelog.com/rvwr/001779498/,317,192,0.6056782334384858
キットゥン,3533880,https://tabelog.com/rvwr/003533880/,1625,113,0.0695384615384615
キットゥン,3999236,https://tabelog.com/rvwr/003999236/,35,20,0.5714285714285714
キットゥン,14464747,https://tabelog.com/rvwr/014464747/,8,2,0.25
キットゥン,6716869,https://tabelog.com/rvwr/006716869/,513,148,0.2884990253411306
キットゥン,10295757,https://tabelog.com/rvwr/010295757/,276,85,0.3079710144927536
キットゥン,10288180,https://tabelog.com/rvwr/010288180/,21,10,0.4761904761904761
キットゥン,712810,https://tabelog.com/rvwr/000712810/,7,4,0.5714285714285714
キットゥン,4509109,https://tabelog.com/rvwr/004509109/,511,431,0.8434442270058709
キットゥン,94311,https://tabelog.com/rvwr/000094311/,3094,340,0.1098901098901098
キットゥン,1450950,https://tabelog.com/rvwr/001450950/,136,11,0.0808823529411764
キットゥン,7834970,https://tabelog.com/rvwr/007834970/,96,30,0.3125
キットゥン,6639431,https://tabelog.com/rvwr/006639431/,454,167,0.36784140969163
