store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
海峡日和,470871,https://tabelog.com/rvwr/000470871/,2058,455,0.2210884353741496
海峡日和,1196582,https://tabelog.com/rvwr/001196582/,2674,510,0.1907255048616305
海峡日和,14612,https://tabelog.com/rvwr/00014612/,3207,10,0.0031181789834736
海峡日和,1920159,https://tabelog.com/rvwr/001920159/,659,371,0.5629742033383915
海峡日和,703713,https://tabelog.com/rvwr/000703713/,785,139,0.1770700636942675
海峡日和,839330,https://tabelog.com/rvwr/000839330/,24,19,0.7916666666666666
海峡日和,49369,https://tabelog.com/rvwr/00049369/,278,1,0.0035971223021582
海峡日和,1523336,https://tabelog.com/rvwr/001523336/,752,1,0.0013297872340425
海峡日和,5594644,https://tabelog.com/rvwr/005594644/,14,1,0.0714285714285714
海峡日和,5736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
海峡日和,2080248,https://tabelog.com/rvwr/002080248/,257,187,0.7276264591439688
海峡日和,2122061,https://tabelog.com/rvwr/002122061/,2867,34,0.0118590861527729
海峡日和,9343668,https://tabelog.com/rvwr/009343668/,723,15,0.0207468879668049
海峡日和,1188104,https://tabelog.com/rvwr/001188104/,2006,10,0.0049850448654037
海峡日和,314464,https://tabelog.com/rvwr/000314464/,5758,20,0.0034734282737061
海峡日和,4217487,https://tabelog.com/rvwr/004217487/,141,21,0.1489361702127659
海峡日和,1349626,https://tabelog.com/rvwr/001349626/,131,55,0.4198473282442748
海峡日和,150402,https://tabelog.com/rvwr/000150402/,2633,37,0.0140524116976832
海峡日和,260110,https://tabelog.com/rvwr/000260110/,1893,102,0.0538827258320126
海峡日和,999910,https://tabelog.com/rvwr/000999910/,48,15,0.3125
海峡日和,996486,https://tabelog.com/rvwr/000996486/,468,121,0.2585470085470085
海峡日和,3671020,https://tabelog.com/rvwr/003671020/,576,105,0.1822916666666666
海峡日和,3293315,https://tabelog.com/rvwr/003293315/,498,10,0.0200803212851405
海峡日和,8308466,https://tabelog.com/rvwr/008308466/,354,137,0.3870056497175141
海峡日和,7510232,https://tabelog.com/rvwr/007510232/,140,55,0.3928571428571428
海峡日和,2735662,https://tabelog.com/rvwr/002735662/,807,443,0.5489467162329615
海峡日和,1078744,https://tabelog.com/rvwr/001078744/,1560,32,0.0205128205128205
海峡日和,7012092,https://tabelog.com/rvwr/007012092/,1180,9,0.0076271186440677
海峡日和,3787229,https://tabelog.com/rvwr/003787229/,255,54,0.2117647058823529
海峡日和,2627356,https://tabelog.com/rvwr/002627356/,598,85,0.1421404682274247
海峡日和,4509109,https://tabelog.com/rvwr/004509109/,511,431,0.8434442270058709
海峡日和,992633,https://tabelog.com/rvwr/000992633/,4506,48,0.0106524633821571
海峡日和,2319664,https://tabelog.com/rvwr/002319664/,656,9,0.0137195121951219
海峡日和,2408449,https://tabelog.com/rvwr/002408449/,278,1,0.0035971223021582
海峡日和,1347797,https://tabelog.com/rvwr/001347797/,6766,584,0.0863139225539462
海峡日和,383560,https://tabelog.com/rvwr/000383560/,207,6,0.0289855072463768
海峡日和,2133417,https://tabelog.com/rvwr/002133417/,827,11,0.0133010882708585
海峡日和,609261,https://tabelog.com/rvwr/000609261/,626,88,0.1405750798722044
