store_name,reviewr_name,reviewr_url,zenkoku_num,hakodate_num,rate
りんさん,fujimohalf,https://tabelog.com/rvwr/fujimohalf/,536,3,0.0055970149253731
りんさん,000842860,https://tabelog.com/rvwr/000842860/,2746,45,0.0163874726875455
りんさん,002023289,https://tabelog.com/rvwr/002023289/,1106,12,0.0108499095840868
りんさん,tomo2s,https://tabelog.com/rvwr/tomo2s/,2207,25,0.0113275940190303
りんさん,003511340,https://tabelog.com/rvwr/003511340/,3726,37,0.0099302200751476
りんさん,001750028,https://tabelog.com/rvwr/001750028/,29,6,0.2068965517241379
りんさん,00012264,https://tabelog.com/rvwr/00012264/,563,4,0.0071047957371225
りんさん,004223681,https://tabelog.com/rvwr/004223681/,633,43,0.0679304897314376
りんさん,amagasakiosaka,https://tabelog.com/rvwr/amagasakiosaka/,2803,20,0.0071352122725651
りんさん,007692568,https://tabelog.com/rvwr/007692568/,423,25,0.0591016548463357
りんさん,caramelmacchiato,https://tabelog.com/rvwr/caramelmacchiato/,392,2,0.0051020408163265
りんさん,002656386,https://tabelog.com/rvwr/002656386/,669,25,0.0373692077727952
りんさん,001377681,https://tabelog.com/rvwr/001377681/,54,12,0.2222222222222222
りんさん,edomaesushi,https://tabelog.com/rvwr/edomaesushi/,4190,17,0.0040572792362768
りんさん,001196582,https://tabelog.com/rvwr/001196582/,2674,510,0.1907255048616305
りんさん,000151371,https://tabelog.com/rvwr/000151371/,5184,7,0.0013503086419753
りんさん,000703713,https://tabelog.com/rvwr/000703713/,785,139,0.1770700636942675
りんさん,000992633,https://tabelog.com/rvwr/000992633/,4506,48,0.0106524633821571
りんさん,000342373,https://tabelog.com/rvwr/000342373/,73,51,0.6986301369863014
りんさん,000408801,https://tabelog.com/rvwr/000408801/,4192,814,0.1941793893129771
りんさん,001920159,https://tabelog.com/rvwr/001920159/,659,371,0.5629742033383915
りんさん,000470871,https://tabelog.com/rvwr/000470871/,2058,455,0.2210884353741496
りんさん,005736668,https://tabelog.com/rvwr/005736668/,1448,1137,0.7852209944751382
りんさん,007453803,https://tabelog.com/rvwr/007453803/,648,39,0.0601851851851851
りんさん,001452778,https://tabelog.com/rvwr/001452778/,4053,20,0.00493461633358
